"","GSM1621305","GSM1621306","GSM1621307","GSM1621308","GSM1621309","GSM1621310","GSM1621311"
"29956",1,1,1,1,1,1,1
"79603",1,1,0,1,0,0,1
"56624",1,0,1,1,0,0,0
"55757",0,0,0,0,0,0,0
"145173",0,1,1,0,0,0,0
"644974",NA,NA,NA,NA,NA,NA,NA
"56886",0,0,0,0,0,1,1
"152586",0,0,0,0,0,0,0
"55830",1,1,1,1,1,1,1
"170384",1,1,1,1,0,0,0
"283358",1,1,0,0,1,0,1
"148789",0,1,0,1,0,1,0
"2526",1,1,0,0,0,1,1
"84750",0,0,1,0,1,1,0
"644378",NA,NA,NA,NA,NA,NA,NA
"55624",1,1,0,0,0,0,0
"83468",0,0,0,0,0,0,0
"168391",0,0,0,0,0,0,0
"338707",0,0,0,0,0,0,0
"146664",0,0,0,1,1,0,0
"360203",NA,NA,NA,NA,NA,NA,NA
"56983",1,1,1,1,1,1,1
"3703",1,1,1,1,1,0,0
"124872",1,1,0,0,0,0,0
"8473",1,1,1,1,1,1,1
"8708",0,0,0,0,0,0,0
"2529",1,1,0,0,1,1,0
"8702",1,1,0,1,1,1,0
"8707",0,0,0,0,0,0,0
"200810",NA,NA,NA,NA,NA,NA,NA
"84752",1,1,0,1,1,0,0
"201595",1,1,1,1,1,1,1
"140687",0,0,0,0,0,0,0
"51228",1,1,1,1,1,1,1
"284004",1,1,1,1,1,1,1
"79411",1,1,1,0,0,0,0
"27090",0,0,1,0,0,0,1
"129807",0,1,0,0,1,1,1
"2524",0,1,1,1,0,0,0
"2528",1,0,0,1,0,0,1
"2527",1,0,0,1,1,0,1
"113612",0,0,1,0,0,1,0
"493869",0,0,0,0,0,0,0
"64180",1,0,0,1,1,1,1
"64174",1,0,1,1,0,1,0
"10728",1,1,1,1,1,1,1
"11102",0,0,0,1,1,1,1
"91179",1,0,1,1,0,0,1
"10826",0,1,0,0,1,1,1
"266740",0,0,0,0,0,0,0
"3930",1,1,1,1,1,1,1
"4645",1,1,0,0,0,1,1
"3069",0,0,1,1,1,0,0
"4864",0,1,0,0,1,1,0
"285440",1,1,1,0,1,0,1
"79644",0,0,1,0,0,0,0
"1646",0,1,0,1,0,1,1
"51170",1,1,1,1,1,1,1
"51144",0,1,0,0,1,1,1
"8630",0,0,0,0,0,0,0
"158160",1,1,1,1,1,1,1
"83401",0,0,0,0,0,0,0
"64834",1,1,1,1,1,1,1
"79993",0,0,0,0,0,0,0
"401494",1,1,1,0,0,0,0
"192286",1,1,1,1,1,1,1
"201562",1,1,1,1,1,1,1
"9200",1,1,1,0,1,0,0
"51495",1,1,1,1,1,1,1
"253017",0,0,0,0,0,0,0
"9524",1,0,0,1,0,1,1
"283985",NA,NA,NA,NA,NA,NA,NA
"3995",0,0,1,1,1,1,0
"1155",1,1,1,1,1,1,1
"114571",1,0,0,0,0,1,1
"123096",1,1,0,1,0,0,0
"57016",0,0,0,0,0,0,0
"55277",0,0,0,0,0,0,0
"79707",0,0,1,0,0,1,1
"64122",0,0,0,0,0,0,0
"9917",0,0,1,0,1,1,1
"79672",1,1,1,1,1,1,1
"92370",1,0,1,1,0,0,0
"390928",NA,NA,NA,NA,NA,NA,NA
"93650",0,0,0,0,1,1,1
"139596",0,0,1,1,0,0,1
"55066",1,1,1,0,0,0,1
"283208",0,0,0,0,0,0,0
"5033",1,1,1,1,1,1,1
"8974",0,0,0,0,0,0,0
"58478",1,1,1,1,1,1,1
"55256",1,1,1,1,1,1,1
"259307",0,1,1,1,1,0,0
"81894",1,1,1,1,1,1,1
"51312",0,0,0,0,1,1,1
"138639",1,0,0,0,1,0,1
"23203",1,1,1,1,1,1,1
"9896",1,1,1,1,1,1,1
"374462",NA,NA,NA,NA,NA,NA,NA
"163404",0,0,0,0,0,0,0
"22908",1,1,1,1,1,1,1
"22876",1,0,0,1,1,0,0
"84814",0,0,0,1,1,1,1
"51559",1,1,0,0,0,1,1
"29085",1,1,1,1,1,0,0
"64419",1,1,1,1,1,1,1
"145553",1,1,1,1,1,0,0
"51496",0,0,0,0,0,1,1
"8446",1,1,1,1,1,1,1
"9107",1,1,1,1,1,1,1
"23371",1,1,0,0,0,1,0
"9108",0,0,0,0,0,0,0
"55613",0,0,0,0,0,0,0
"403313",1,0,1,0,1,0,1
"9562",1,0,1,0,0,1,0
"3705",0,1,0,1,1,0,0
"138429",1,0,0,1,1,1,1
"10170",1,1,0,1,0,1,0
"9249",1,0,1,0,0,1,1
"220074",1,1,0,0,1,0,1
"1733",0,0,0,0,0,0,0
"1735",1,0,0,1,1,1,1
"1734",0,0,0,0,1,1,0
"6819",0,0,0,0,0,0,0
"27284",0,1,0,0,0,1,1
"84274",1,1,1,1,1,1,1
"4297",0,0,0,0,0,1,1
"55904",1,1,1,1,1,1,1
"55870",1,1,0,1,1,1,1
"79723",1,1,1,0,0,0,0
"79813",0,0,0,0,0,1,1
"387893",0,0,0,0,1,1,1
"8085",0,0,1,0,0,1,0
"58508",0,0,0,0,1,1,1
"9869",0,0,1,1,1,0,0
"9757",1,0,1,0,0,0,0
"80854",0,1,0,1,1,1,1
"9739",1,0,0,1,1,1,0
"64754",1,1,1,1,1,1,1
"84444",0,1,1,0,0,0,1
"10919",1,0,1,0,1,0,1
"64324",0,0,0,1,0,1,1
"23067",1,1,1,1,1,1,1
"6839",1,1,1,1,0,0,0
"83852",1,0,1,0,0,1,0
"54904",1,1,1,1,1,1,1
"84787",1,0,0,0,1,1,0
"29072",1,1,1,1,1,1,1
"7468",1,1,1,0,1,0,0
"51111",0,0,1,0,0,1,1
"6419",1,0,1,0,0,0,1
"90701",1,1,1,1,1,1,1
"9789",1,1,1,1,1,1,1
"23478",1,1,1,1,1,1,1
"28972",1,1,1,1,1,1,1
"60559",1,1,1,1,1,1,1
"57171",1,0,1,1,1,0,0
"4249",1,1,1,1,1,1,1
"25834",0,0,0,0,0,0,0
"137902",0,0,0,0,0,0,0
"7837",0,1,1,1,0,1,1
"9677",1,1,1,1,1,0,0
"23262",1,1,1,1,1,1,1
"26007",0,1,1,0,0,0,1
"158584",1,1,1,1,1,1,1
"283209",0,0,0,1,1,1,1
"23491",0,1,0,1,1,1,1
"221223",0,0,0,0,0,0,0
"1208",1,1,0,0,1,0,1
"55244",0,0,0,0,0,0,0
"146802",1,1,0,0,0,0,1
"345274",NA,NA,NA,NA,NA,NA,NA
"116085",1,1,0,1,1,0,0
"123688",0,1,1,0,1,1,0
"56898",1,0,1,0,1,0,0
"51171",1,1,0,1,1,1,0
"84869",1,1,1,0,1,0,0
"51741",0,1,0,1,1,0,1
"10202",1,0,0,1,0,0,1
"1487",1,1,1,1,1,1,1
"93517",0,1,1,0,0,1,1
"121214",0,0,0,0,0,0,0
"10553",1,1,1,1,0,0,1
"100288072",NA,NA,NA,NA,NA,NA,NA
"374875",1,1,0,0,1,1,0
"441282",NA,NA,NA,NA,NA,NA,NA
"340811",NA,NA,NA,NA,NA,NA,NA
"133121",0,0,0,0,0,0,0
"85007",1,1,1,1,1,1,1
"250",0,1,1,1,1,0,0
"251",0,1,1,1,1,0,0
"123264",0,0,0,0,0,0,0
"200931",0,0,0,0,0,0,0
"10941",0,0,0,0,0,0,0
"79799",0,0,0,0,0,0,0
"10476",1,1,1,1,1,1,1
"518",1,1,1,1,1,1,1
"498",1,1,1,1,1,1,1
"516",1,1,1,1,1,1,1
"522",1,1,1,1,1,1,1
"515",1,1,1,1,1,1,1
"9551",1,1,1,1,1,1,1
"27109",1,1,1,0,0,0,0
"267020",NA,NA,NA,NA,NA,NA,NA
"509",1,1,1,1,1,1,1
"513",1,1,1,1,1,1,1
"514",1,1,1,1,1,1,1
"517",1,1,1,1,1,1,1
"521",1,1,1,1,1,1,1
"10632",1,1,1,1,1,1,1
"506",1,1,1,1,1,1,1
"539",1,1,1,1,1,1,1
"29796",1,1,1,1,1,1,1
"4519",NA,NA,NA,NA,NA,NA,NA
"1537",1,1,1,1,1,1,1
"7381",1,1,1,1,1,1,1
"10975",1,1,1,1,1,1,1
"27089",1,1,1,1,1,1,1
"7384",1,1,1,1,1,1,1
"7386",1,1,1,1,1,1,1
"7388",1,1,1,1,1,1,1
"7385",0,0,0,1,1,1,1
"9481",0,0,0,0,0,0,0
"9016",1,1,0,0,1,1,0
"7351",1,1,1,1,1,1,1
"7352",0,0,0,0,0,1,1
"4535",1,1,1,1,1,1,1
"4540",1,1,1,1,1,1,1
"4541",1,1,1,1,1,1,1
"4729",1,1,1,1,1,1,1
"126328",1,1,1,1,1,1,1
"4717",0,0,1,1,0,1,1
"4719",0,0,1,0,0,1,1
"7991",0,0,0,0,0,0,0
"4539",1,1,1,1,1,1,1
"4707",1,1,1,1,1,1,1
"4705",1,1,0,0,0,1,1
"4536",1,1,1,1,1,1,1
"4713",1,1,1,1,1,1,1
"4538",1,1,1,1,1,1,1
"4731",0,1,1,1,0,0,0
"4695",1,1,1,1,1,1,1
"4708",1,1,1,1,1,1,1
"4711",1,1,1,1,1,1,1
"4723",1,1,1,1,1,1,1
"4706",1,1,1,1,1,1,1
"4701",1,1,1,1,1,0,0
"4724",1,1,1,1,1,1,1
"4718",1,1,1,1,1,1,1
"4698",1,0,0,0,0,1,1
"4537",1,1,1,1,1,1,1
"55967",1,1,1,1,1,1,1
"4728",1,1,1,1,1,1,1
"4715",1,1,1,1,1,1,1
"51079",1,1,1,1,1,1,1
"54539",1,1,1,1,1,1,1
"4714",1,1,1,1,1,1,1
"4720",1,1,1,1,1,1,1
"4712",1,1,1,1,1,1,1
"4722",1,1,1,1,1,1,1
"4704",1,1,1,0,0,0,1
"4694",1,1,1,1,1,1,1
"4702",1,1,1,1,1,1,1
"4709",1,1,1,1,1,1,1
"4725",1,1,1,1,1,1,1
"4710",1,1,1,1,1,1,1
"4697",1,1,1,1,1,1,1
"4726",1,1,1,1,1,1,1
"4716",1,1,1,1,1,1,1
"374291",1,1,0,1,1,0,0
"1345",1,1,1,1,1,1,1
"1340",1,1,1,1,1,1,1
"1329",1,1,1,1,1,1,1
"4514",1,1,1,1,1,1,1
"4513",1,1,1,1,1,1,1
"1327",1,1,1,1,1,1,1
"1351",1,1,1,1,1,1,1
"1349",1,1,1,1,1,1,1
"1346",1,1,0,0,0,1,0
"1347",1,1,1,1,1,1,1
"9377",1,1,1,1,1,1,1
"1337",1,1,1,1,1,1,1
"4512",1,1,1,1,1,1,1
"1350",1,1,1,1,1,1,1
"9167",1,1,1,1,1,1,1
"125965",0,1,0,1,1,0,0
"1339",1,1,1,1,0,0,0
"170712",0,0,0,0,0,0,0
"84701",1,0,0,1,1,1,0
"4363",0,0,0,1,1,0,1
"146712",1,0,0,1,0,1,0
"10554",1,1,1,1,1,1,1
"240",0,0,0,0,0,0,0
"534",0,1,1,0,0,0,1
"8705",0,0,1,0,0,0,0
"570",0,1,1,1,0,1,0
"622",1,1,1,1,0,0,1
"57818",0,0,0,0,0,0,0
"8647",0,0,0,0,0,0,0
"124935",1,1,0,0,1,0,1
"6531",0,1,0,0,0,0,1
"11000",1,1,1,1,1,0,0
"4758",1,1,1,1,1,1,1
"2618",0,0,0,0,0,1,1
"2629",1,1,1,1,1,0,0
"7264",1,1,1,1,1,1,1
"284098",1,1,1,0,1,0,0
"3163",1,0,1,1,1,0,0
"7923",1,1,1,1,1,1,1
"10723",1,1,1,1,1,1,1
"201288",NA,NA,NA,NA,NA,NA,NA
"645740",NA,NA,NA,NA,NA,NA,NA
"1589",0,0,1,0,0,1,0
"9651",0,1,0,0,1,0,0
"8396",0,1,1,1,0,0,0
"8399",0,0,0,1,1,1,1
"64711",0,1,0,1,0,0,1
"7366",1,0,0,0,1,1,1
"9374",0,1,0,1,1,0,0
"93100",0,0,0,1,1,0,1
"55229",1,1,1,1,1,1,1
"26063",0,1,0,1,1,0,0
"2880",0,0,0,0,0,0,0
"65263",0,1,1,0,1,0,1
"8781",1,1,0,0,1,1,0
"31",0,1,0,1,1,1,0
"55750",1,1,1,0,0,0,1
"8644",1,1,0,1,0,1,1
"1066",0,0,0,0,0,0,0
"5446",1,0,0,0,0,0,1
"4905",1,1,1,1,1,1,1
"4700",1,1,1,1,1,1,1
"4696",1,1,1,1,1,1,1
"341947",0,0,0,0,0,0,0
