"","GSM2859418","GSM2859446","GSM3045787","GSM3045788","GSM3319762","GSM3319763","GSM3319799","GSM3319800","GSM3319836","GSM3319837","GSM3319871","GSM3319872","GSM1414746","GSM1414747","GSM1414748","GSM1414749","GSM1414750","GSM1414751"
"210",0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0
"29920",0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0
"6715",1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0
"60490",0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0
"6716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"79717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"15",0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"7389",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"58510",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1595",1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
"130367",1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0
"6532",0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
"153201",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"10478",1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
"221823",0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
"23443",1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1
"5634",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"64240",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6487",1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1
"5631",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29968",1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1
"64241",1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1
"284111",0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
"8781",0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1
"8435",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"5723",1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0
"3988",1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
"55312",0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1
"6888",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79896",0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1
"8277",0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
"768",1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"84076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"765",0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0
"7086",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"10402",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"27010",1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0
"286016",0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0
"10610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"23632",0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
"7167",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"760",0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"256435",1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1
"2582",1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0
"30815",0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1
"81849",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
"767",0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0
"759",1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"91373",1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1
"377677",0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1
"31",0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
"6675",0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1
"6556",1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
"7390",0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"6563",0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0
"8170",0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"6568",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"374569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"7779",0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1
"54020",0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0
"100507855",1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0
"285440",0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1
"55191",1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1
"132",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"97",1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1
"98",0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0
"112611",0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1
"51005",1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1
"471",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"435",1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0
"171425",0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0
"132789",1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1
"10007",1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
"2585",1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0
"2584",0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0
"2592",1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1
"5471",0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1
"84264",0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
"3034",1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
"144193",0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"2739",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8776",1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0
"3612",1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1
"3613",1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1
"2978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4953",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"5213",0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
"5214",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"10050",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"10786",0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1
"10246",1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"6569",1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"10568",0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"5198",0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
"113675",1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
"7298",1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
"215",1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"5825",1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1
"641372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9045",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4017",0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0
"84105",0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1
"25830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84569",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4025",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54995",0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0
"93492",1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
"1267",1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0
"10249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"1580",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1573",1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0
"29785",0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
"199974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57834",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1555",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"260293",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1215",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"57094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1358",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"93979",0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0
"23430",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
"7384",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"7388",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7386",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29796",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7385",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1537",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"9481",0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"9016",0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1
"7352",1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
"7351",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"4726",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4729",0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1
"4541",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4719",1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0
"4713",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"4718",1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0
"7991",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"126328",1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1
"4539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4731",1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0
"4694",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4705",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"4704",0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0
"4695",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4696",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4707",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4711",1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
"4712",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4702",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4537",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4710",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4700",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4708",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4709",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4715",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4535",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"131669",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"79644",0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0
"5973",0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1
"4698",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"55967",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1646",0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1
"4701",0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0
"4540",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1635",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"158160",1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1
"286297",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10560",1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1
"4717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"374291",1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0
"8630",0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0
"4724",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"4723",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"191",1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0
"10768",1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0
"51170",1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"51144",1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0
"83401",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"25874",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4720",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79993",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
"4697",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4728",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"51660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64834",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57198",1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1
"4725",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"201562",1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0
"5205",1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1
"51495",1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
"23250",1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1
"4706",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9200",0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0
"192286",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286410",1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1
"401494",0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1
"5243",0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1
"55856",1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
"9524",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"54539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7350",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"253017",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4716",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"283985",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"3995",1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"4536",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26027",0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
"10058",1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1
"1155",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4714",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4722",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123096",0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"51079",0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0
"51458",0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"948",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"114571",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"1339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57016",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"10928",0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0
"79707",0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0
"1728",1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0
"1345",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79672",1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
"1329",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2946",0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
"9917",1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
"55331",1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1
"341947",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"125965",0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"55277",0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
"125981",0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"340485",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"64122",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"1327",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92370",1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1
"4513",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2760",0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0
"1346",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"93650",0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
"5660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"390928",1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
"57704",1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0
"4759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1347",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139596",1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0
"1337",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55066",1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0
"4514",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10825",1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0
"283208",1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
"7903",1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1
"1351",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84701",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"5033",1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
"1350",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8974",1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"4512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55256",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5408",1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1
"170712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259307",1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1
"9377",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51312",0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1
"9167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1340",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57104",0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1
"81894",1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1349",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29085",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9388",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5407",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"9107",1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
"22908",1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1
"163404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3991",0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
"22876",0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1
"221955",1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0
"5406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9896",0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0
"747",0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
"51559",0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1
"119548",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"646486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9108",1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"84814",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
"23371",1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1
"2167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2172",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"8446",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2173",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"51496",1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1
"374462",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"403313",0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1
"23203",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"2171",1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
"145553",0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
"646480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2170",0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"64419",1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
"54988",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"55613",1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0
"341392",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"138639",1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1
"9562",0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1
"123876",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3705",1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
"6296",0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
"138429",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"348158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344967",1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"10170",0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
"9249",0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1
"220074",1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0
"51099",1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1
"154141",1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
"1733",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
"253558",1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
"64748",0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
"23175",1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1
"1735",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1734",1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"27284",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
"6819",0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
"84513",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
"79948",0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"84274",1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0
"9890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84787",0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
"79813",0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
"64900",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
"9663",1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1
"9757",1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
"196051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9869",0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
"85465",0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1
"23646",1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1
"122618",0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0
"29072",1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1
