"","ImmProt_Th17_01","ImmProt_Th17_02","ImmProt_Th17_03","ImmProt_Th17_04"
"ENSG00000048545",NA,NA,NA,NA
"ENSG00000048649",NA,NA,NA,NA
"ENSG00000048707",NA,NA,NA,NA
"ENSG00000048740",NA,NA,NA,NA
"ENSG00000048828",NA,NA,NA,NA
"ENSG00000048991",NA,NA,NA,NA
"ENSG00000049089",NA,NA,NA,NA
"ENSG00000049130",NA,NA,NA,NA
"ENSG00000049167",NA,NA,NA,NA
"ENSG00000049192",NA,NA,NA,NA
"ENSG00000049239",0,1,0,1
"ENSG00000049245",NA,NA,NA,NA
"ENSG00000049246",NA,NA,NA,NA
"ENSG00000049247",NA,NA,NA,NA
"ENSG00000049249",NA,NA,NA,NA
"ENSG00000049283",NA,NA,NA,NA
"ENSG00000049323",NA,NA,NA,NA
"ENSG00000049449",NA,NA,NA,NA
"ENSG00000049540",NA,NA,NA,NA
"ENSG00000049541",NA,NA,NA,NA
"ENSG00000049618",NA,NA,NA,NA
"ENSG00000049656",NA,NA,NA,NA
"ENSG00000049759",NA,NA,NA,NA
"ENSG00000049768",NA,NA,NA,NA
"ENSG00000049769",NA,NA,NA,NA
"ENSG00000049860",0,1,1,0
"ENSG00000049883",NA,NA,NA,NA
"ENSG00000050030",NA,NA,NA,NA
"ENSG00000050130",NA,NA,NA,NA
"ENSG00000050165",NA,NA,NA,NA
"ENSG00000050327",NA,NA,NA,NA
"ENSG00000050344",NA,NA,NA,NA
"ENSG00000050393",NA,NA,NA,NA
"ENSG00000050405",NA,NA,NA,NA
"ENSG00000050426",NA,NA,NA,NA
"ENSG00000050438",NA,NA,NA,NA
"ENSG00000050555",NA,NA,NA,NA
"ENSG00000050628",NA,NA,NA,NA
"ENSG00000050730",NA,NA,NA,NA
"ENSG00000050748",NA,NA,NA,NA
"ENSG00000050767",NA,NA,NA,NA
"ENSG00000050820",NA,NA,NA,NA
"ENSG00000051009",NA,NA,NA,NA
"ENSG00000051108",NA,NA,NA,NA
"ENSG00000051128",NA,NA,NA,NA
"ENSG00000051180",NA,NA,NA,NA
"ENSG00000051341",NA,NA,NA,NA
"ENSG00000051382",0,1,1,0
"ENSG00000051523",NA,NA,NA,NA
"ENSG00000051596",NA,NA,NA,NA
"ENSG00000051620",NA,NA,NA,NA
"ENSG00000051825",NA,NA,NA,NA
"ENSG00000052126",NA,NA,NA,NA
"ENSG00000052344",NA,NA,NA,NA
"ENSG00000052723",NA,NA,NA,NA
"ENSG00000052749",NA,NA,NA,NA
"ENSG00000052795",NA,NA,NA,NA
"ENSG00000052802",0,1,1,1
"ENSG00000052841",NA,NA,NA,NA
"ENSG00000052850",NA,NA,NA,NA
"ENSG00000053108",NA,NA,NA,NA
"ENSG00000053254",NA,NA,NA,NA
"ENSG00000053328",NA,NA,NA,NA
"ENSG00000053371",1,1,1,1
"ENSG00000053372",NA,NA,NA,NA
"ENSG00000053438",NA,NA,NA,NA
"ENSG00000053501",NA,NA,NA,NA
"ENSG00000053524",NA,NA,NA,NA
"ENSG00000053702",NA,NA,NA,NA
"ENSG00000053747",NA,NA,NA,NA
"ENSG00000053770",NA,NA,NA,NA
"ENSG00000053900",NA,NA,NA,NA
"ENSG00000053918",NA,NA,NA,NA
"ENSG00000054116",NA,NA,NA,NA
"ENSG00000054118",NA,NA,NA,NA
"ENSG00000054148",1,1,0,0
"ENSG00000054179",NA,NA,NA,NA
"ENSG00000054219",NA,NA,NA,NA
"ENSG00000054267",NA,NA,NA,NA
"ENSG00000054277",NA,NA,NA,NA
"ENSG00000054282",NA,NA,NA,NA
"ENSG00000054356",NA,NA,NA,NA
"ENSG00000054392",NA,NA,NA,NA
"ENSG00000054523",NA,NA,NA,NA
"ENSG00000054598",NA,NA,NA,NA
"ENSG00000054611",NA,NA,NA,NA
"ENSG00000054654",NA,NA,NA,NA
"ENSG00000054690",NA,NA,NA,NA
"ENSG00000054793",NA,NA,NA,NA
"ENSG00000054796",NA,NA,NA,NA
"ENSG00000054803",NA,NA,NA,NA
"ENSG00000054938",NA,NA,NA,NA
"ENSG00000054965",NA,NA,NA,NA
"ENSG00000054967",NA,NA,NA,NA
"ENSG00000054983",0,0,1,1
"ENSG00000055044",NA,NA,NA,NA
"ENSG00000055070",NA,NA,NA,NA
"ENSG00000055118",NA,NA,NA,NA
"ENSG00000055130",NA,NA,NA,NA
"ENSG00000055147",NA,NA,NA,NA
"ENSG00000055163",NA,NA,NA,NA
"ENSG00000055208",NA,NA,NA,NA
"ENSG00000055211",NA,NA,NA,NA
"ENSG00000055332",NA,NA,NA,NA
"ENSG00000055483",NA,NA,NA,NA
"ENSG00000055609",0,1,0,0
"ENSG00000055732",NA,NA,NA,NA
"ENSG00000055813",NA,NA,NA,NA
"ENSG00000055917",NA,NA,NA,NA
"ENSG00000055950",NA,NA,NA,NA
"ENSG00000055955",NA,NA,NA,NA
"ENSG00000055957",NA,NA,NA,NA
"ENSG00000056050",NA,NA,NA,NA
"ENSG00000056097",NA,NA,NA,NA
"ENSG00000056277",NA,NA,NA,NA
"ENSG00000056291",NA,NA,NA,NA
"ENSG00000056487",NA,NA,NA,NA
"ENSG00000056558",NA,NA,NA,NA
"ENSG00000056586",NA,NA,NA,NA
"ENSG00000056736",NA,NA,NA,NA
"ENSG00000056972",NA,NA,NA,NA
"ENSG00000056998",NA,NA,NA,NA
"ENSG00000057019",NA,NA,NA,NA
"ENSG00000057149",NA,NA,NA,NA
"ENSG00000057252",1,1,0,0
"ENSG00000057294",NA,NA,NA,NA
"ENSG00000057468",NA,NA,NA,NA
"ENSG00000057593",NA,NA,NA,NA
"ENSG00000057608",NA,NA,NA,NA
"ENSG00000057657",NA,NA,NA,NA
"ENSG00000057663",NA,NA,NA,NA
"ENSG00000057704",NA,NA,NA,NA
"ENSG00000057757",NA,NA,NA,NA
"ENSG00000057935",NA,NA,NA,NA
"ENSG00000058056",NA,NA,NA,NA
"ENSG00000058063",NA,NA,NA,NA
"ENSG00000058085",NA,NA,NA,NA
"ENSG00000058091",NA,NA,NA,NA
"ENSG00000058262",NA,NA,NA,NA
"ENSG00000058272",NA,NA,NA,NA
"ENSG00000058335",NA,NA,NA,NA
"ENSG00000058404",NA,NA,NA,NA
"ENSG00000058453",NA,NA,NA,NA
"ENSG00000058600",NA,NA,NA,NA
"ENSG00000058668",1,1,1,1
"ENSG00000058673",NA,NA,NA,NA
"ENSG00000058729",NA,NA,NA,NA
"ENSG00000058799",NA,NA,NA,NA
"ENSG00000058804",NA,NA,NA,NA
"ENSG00000058866",1,0,0,0
"ENSG00000059122",NA,NA,NA,NA
"ENSG00000059145",NA,NA,NA,NA
"ENSG00000059377",0,0,1,0
"ENSG00000059378",NA,NA,NA,NA
"ENSG00000059573",1,1,1,0
"ENSG00000059588",NA,NA,NA,NA
"ENSG00000059691",NA,NA,NA,NA
"ENSG00000059728",NA,NA,NA,NA
"ENSG00000059758",NA,NA,NA,NA
"ENSG00000059769",NA,NA,NA,NA
"ENSG00000059804",0,0,1,1
"ENSG00000059915",NA,NA,NA,NA
"ENSG00000060069",NA,NA,NA,NA
"ENSG00000060138",NA,NA,NA,NA
"ENSG00000060140",NA,NA,NA,NA
"ENSG00000060237",NA,NA,NA,NA
"ENSG00000060339",NA,NA,NA,NA
"ENSG00000060491",NA,NA,NA,NA
"ENSG00000060558",NA,NA,NA,NA
"ENSG00000060566",NA,NA,NA,NA
"ENSG00000060642",NA,NA,NA,NA
"ENSG00000060656",NA,NA,NA,NA
"ENSG00000060688",NA,NA,NA,NA
"ENSG00000060709",NA,NA,NA,NA
"ENSG00000060718",NA,NA,NA,NA
"ENSG00000060749",NA,NA,NA,NA
"ENSG00000060762",0,1,1,0
"ENSG00000060971",1,1,1,1
"ENSG00000060982",1,0,1,0
"ENSG00000061273",NA,NA,NA,NA
"ENSG00000061337",NA,NA,NA,NA
"ENSG00000061455",NA,NA,NA,NA
"ENSG00000061492",NA,NA,NA,NA
"ENSG00000061656",NA,NA,NA,NA
"ENSG00000061676",NA,NA,NA,NA
"ENSG00000061794",NA,NA,NA,NA
"ENSG00000061918",1,0,0,1
"ENSG00000061936",NA,NA,NA,NA
"ENSG00000061938",NA,NA,NA,NA
"ENSG00000061987",NA,NA,NA,NA
"ENSG00000062038",NA,NA,NA,NA
"ENSG00000062096",NA,NA,NA,NA
"ENSG00000062194",NA,NA,NA,NA
"ENSG00000062282",1,1,1,1
"ENSG00000062370",NA,NA,NA,NA
"ENSG00000062485",1,1,1,1
"ENSG00000062524",NA,NA,NA,NA
"ENSG00000062582",NA,NA,NA,NA
"ENSG00000062598",NA,NA,NA,NA
"ENSG00000062650",NA,NA,NA,NA
"ENSG00000062716",NA,NA,NA,NA
"ENSG00000062725",NA,NA,NA,NA
"ENSG00000062822",NA,NA,NA,NA
"ENSG00000063015",NA,NA,NA,NA
"ENSG00000063046",NA,NA,NA,NA
"ENSG00000063127",NA,NA,NA,NA
"ENSG00000063169",NA,NA,NA,NA
"ENSG00000063176",1,1,1,1
"ENSG00000063177",NA,NA,NA,NA
"ENSG00000063180",NA,NA,NA,NA
"ENSG00000063241",NA,NA,NA,NA
"ENSG00000063244",NA,NA,NA,NA
"ENSG00000063245",NA,NA,NA,NA
"ENSG00000063322",NA,NA,NA,NA
"ENSG00000063438",NA,NA,NA,NA
"ENSG00000063515",NA,NA,NA,NA
"ENSG00000063587",NA,NA,NA,NA
"ENSG00000063601",0,0,1,1
"ENSG00000063660",NA,NA,NA,NA
"ENSG00000063761",NA,NA,NA,NA
"ENSG00000063854",1,1,1,1
"ENSG00000063978",NA,NA,NA,NA
"ENSG00000064012",NA,NA,NA,NA
"ENSG00000064042",NA,NA,NA,NA
"ENSG00000064102",NA,NA,NA,NA
"ENSG00000064115",NA,NA,NA,NA
"ENSG00000064195",NA,NA,NA,NA
"ENSG00000064199",NA,NA,NA,NA
"ENSG00000064201",NA,NA,NA,NA
"ENSG00000064205",NA,NA,NA,NA
"ENSG00000064218",NA,NA,NA,NA
"ENSG00000064225",1,1,1,1
"ENSG00000064270",NA,NA,NA,NA
"ENSG00000064300",NA,NA,NA,NA
"ENSG00000064309",NA,NA,NA,NA
"ENSG00000064313",NA,NA,NA,NA
"ENSG00000064393",NA,NA,NA,NA
"ENSG00000064419",NA,NA,NA,NA
"ENSG00000064489",NA,NA,NA,NA
"ENSG00000064490",NA,NA,NA,NA
"ENSG00000064545",NA,NA,NA,NA
"ENSG00000064547",NA,NA,NA,NA
"ENSG00000064601",0,0,1,1
"ENSG00000064607",NA,NA,NA,NA
"ENSG00000064651",0,1,0,0
"ENSG00000064652",NA,NA,NA,NA
"ENSG00000064655",NA,NA,NA,NA
"ENSG00000064666",NA,NA,NA,NA
"ENSG00000064687",NA,NA,NA,NA
"ENSG00000064692",NA,NA,NA,NA
"ENSG00000064703",NA,NA,NA,NA
"ENSG00000064726",NA,NA,NA,NA
"ENSG00000064763",NA,NA,NA,NA
"ENSG00000064787",NA,NA,NA,NA
"ENSG00000064835",NA,NA,NA,NA
"ENSG00000064886",NA,NA,NA,NA
"ENSG00000064932",NA,NA,NA,NA
"ENSG00000064933",NA,NA,NA,NA
"ENSG00000064961",NA,NA,NA,NA
"ENSG00000064989",NA,NA,NA,NA
"ENSG00000064995",NA,NA,NA,NA
"ENSG00000064999",NA,NA,NA,NA
"ENSG00000065000",NA,NA,NA,NA
"ENSG00000065029",NA,NA,NA,NA
"ENSG00000065054",NA,NA,NA,NA
"ENSG00000065057",NA,NA,NA,NA
"ENSG00000065060",NA,NA,NA,NA
"ENSG00000065135",NA,NA,NA,NA
"ENSG00000065150",NA,NA,NA,NA
"ENSG00000065154",0,1,1,0
"ENSG00000065183",NA,NA,NA,NA
"ENSG00000065243",NA,NA,NA,NA
"ENSG00000065268",NA,NA,NA,NA
"ENSG00000065308",NA,NA,NA,NA
"ENSG00000065320",NA,NA,NA,NA
"ENSG00000065325",NA,NA,NA,NA
"ENSG00000065328",NA,NA,NA,NA
"ENSG00000065357",1,1,1,1
"ENSG00000065361",NA,NA,NA,NA
"ENSG00000065371",NA,NA,NA,NA
"ENSG00000065413",NA,NA,NA,NA
"ENSG00000065427",NA,NA,NA,NA
"ENSG00000065457",NA,NA,NA,NA
"ENSG00000065485",NA,NA,NA,NA
"ENSG00000065491",NA,NA,NA,NA
"ENSG00000065518",1,1,1,1
"ENSG00000065526",NA,NA,NA,NA
"ENSG00000065534",NA,NA,NA,NA
"ENSG00000065548",NA,NA,NA,NA
"ENSG00000065559",NA,NA,NA,NA
"ENSG00000065600",NA,NA,NA,NA
"ENSG00000065609",NA,NA,NA,NA
"ENSG00000065613",NA,NA,NA,NA
"ENSG00000065615",NA,NA,NA,NA
"ENSG00000065618",NA,NA,NA,NA
"ENSG00000065621",NA,NA,NA,NA
"ENSG00000065665",NA,NA,NA,NA
"ENSG00000065675",NA,NA,NA,NA
"ENSG00000065717",NA,NA,NA,NA
"ENSG00000065802",NA,NA,NA,NA
"ENSG00000065809",NA,NA,NA,NA
"ENSG00000065833",0,1,1,0
"ENSG00000065882",NA,NA,NA,NA
"ENSG00000065883",NA,NA,NA,NA
"ENSG00000065911",0,1,0,0
"ENSG00000065923",1,1,0,0
"ENSG00000065970",NA,NA,NA,NA
"ENSG00000065978",NA,NA,NA,NA
"ENSG00000065989",1,1,1,1
"ENSG00000066027",NA,NA,NA,NA
"ENSG00000066032",NA,NA,NA,NA
"ENSG00000066044",NA,NA,NA,NA
"ENSG00000066056",NA,NA,NA,NA
"ENSG00000066084",NA,NA,NA,NA
"ENSG00000066117",NA,NA,NA,NA
"ENSG00000066135",NA,NA,NA,NA
"ENSG00000066136",NA,NA,NA,NA
"ENSG00000066185",NA,NA,NA,NA
"ENSG00000066230",NA,NA,NA,NA
"ENSG00000066248",NA,NA,NA,NA
"ENSG00000066279",NA,NA,NA,NA
"ENSG00000066294",NA,NA,NA,NA
"ENSG00000066322",1,0,1,0
"ENSG00000066336",NA,NA,NA,NA
"ENSG00000066379",NA,NA,NA,NA
"ENSG00000066382",NA,NA,NA,NA
"ENSG00000066405",NA,NA,NA,NA
"ENSG00000066422",NA,NA,NA,NA
"ENSG00000066427",NA,NA,NA,NA
"ENSG00000066455",NA,NA,NA,NA
"ENSG00000066468",NA,NA,NA,NA
"ENSG00000066557",NA,NA,NA,NA
"ENSG00000066583",NA,NA,NA,NA
"ENSG00000066629",NA,NA,NA,NA
"ENSG00000066651",NA,NA,NA,NA
"ENSG00000066654",NA,NA,NA,NA
"ENSG00000066697",NA,NA,NA,NA
"ENSG00000066735",NA,NA,NA,NA
"ENSG00000066739",NA,NA,NA,NA
"ENSG00000066777",NA,NA,NA,NA
"ENSG00000066813",NA,NA,NA,NA
"ENSG00000066827",NA,NA,NA,NA
"ENSG00000066855",NA,NA,NA,NA
"ENSG00000066923",NA,NA,NA,NA
"ENSG00000066926",1,1,1,1
"ENSG00000066933",NA,NA,NA,NA
"ENSG00000067048",NA,NA,NA,NA
"ENSG00000067057",1,1,1,1
"ENSG00000067064",0,1,0,1
"ENSG00000067066",NA,NA,NA,NA
"ENSG00000067082",NA,NA,NA,NA
"ENSG00000067113",1,1,1,1
"ENSG00000067141",NA,NA,NA,NA
"ENSG00000067167",NA,NA,NA,NA
"ENSG00000067177",NA,NA,NA,NA
"ENSG00000067182",NA,NA,NA,NA
"ENSG00000067191",NA,NA,NA,NA
"ENSG00000067208",NA,NA,NA,NA
"ENSG00000067221",NA,NA,NA,NA
"ENSG00000067225",1,1,1,1
"ENSG00000067248",NA,NA,NA,NA
"ENSG00000067334",NA,NA,NA,NA
"ENSG00000067365",NA,NA,NA,NA
"ENSG00000067369",NA,NA,NA,NA
"ENSG00000067445",NA,NA,NA,NA
"ENSG00000067533",NA,NA,NA,NA
"ENSG00000067560",NA,NA,NA,NA
"ENSG00000067596",NA,NA,NA,NA
"ENSG00000067606",NA,NA,NA,NA
"ENSG00000067646",NA,NA,NA,NA
"ENSG00000067704",NA,NA,NA,NA
"ENSG00000067715",NA,NA,NA,NA
"ENSG00000067798",NA,NA,NA,NA
"ENSG00000067829",1,1,1,1
"ENSG00000067836",NA,NA,NA,NA
"ENSG00000067840",NA,NA,NA,NA
"ENSG00000067842",0,1,0,0
"ENSG00000067900",NA,NA,NA,NA
"ENSG00000067955",NA,NA,NA,NA
"ENSG00000067992",NA,NA,NA,NA
"ENSG00000068001",NA,NA,NA,NA
"ENSG00000068024",NA,NA,NA,NA
"ENSG00000068028",NA,NA,NA,NA
"ENSG00000068078",NA,NA,NA,NA
"ENSG00000068079",NA,NA,NA,NA
"ENSG00000068097",NA,NA,NA,NA
"ENSG00000068120",0,1,1,1
"ENSG00000068137",NA,NA,NA,NA
"ENSG00000068305",NA,NA,NA,NA
"ENSG00000068308",NA,NA,NA,NA
"ENSG00000068323",NA,NA,NA,NA
"ENSG00000068354",NA,NA,NA,NA
"ENSG00000068366",1,1,0,1
"ENSG00000068383",1,1,1,1
"ENSG00000068394",NA,NA,NA,NA
"ENSG00000068400",NA,NA,NA,NA
"ENSG00000068438",NA,NA,NA,NA
"ENSG00000068489",NA,NA,NA,NA
"ENSG00000068615",NA,NA,NA,NA
"ENSG00000068650",1,0,0,1
"ENSG00000068654",NA,NA,NA,NA
"ENSG00000068697",NA,NA,NA,NA
"ENSG00000068724",NA,NA,NA,NA
"ENSG00000068745",NA,NA,NA,NA
"ENSG00000068781",NA,NA,NA,NA
"ENSG00000068784",NA,NA,NA,NA
"ENSG00000068796",NA,NA,NA,NA
"ENSG00000068831",NA,NA,NA,NA
"ENSG00000068878",NA,NA,NA,NA
"ENSG00000068885",NA,NA,NA,NA
"ENSG00000068903",NA,NA,NA,NA
"ENSG00000068912",NA,NA,NA,NA
"ENSG00000068971",NA,NA,NA,NA
"ENSG00000068976",NA,NA,NA,NA
"ENSG00000068985",NA,NA,NA,NA
"ENSG00000069011",NA,NA,NA,NA
"ENSG00000069018",NA,NA,NA,NA
"ENSG00000069020",NA,NA,NA,NA
"ENSG00000069122",NA,NA,NA,NA
"ENSG00000069188",NA,NA,NA,NA
"ENSG00000069206",NA,NA,NA,NA
"ENSG00000069248",NA,NA,NA,NA
"ENSG00000069275",NA,NA,NA,NA
"ENSG00000069329",NA,NA,NA,NA
"ENSG00000069345",NA,NA,NA,NA
"ENSG00000069399",NA,NA,NA,NA
"ENSG00000069424",NA,NA,NA,NA
"ENSG00000069431",NA,NA,NA,NA
"ENSG00000069482",NA,NA,NA,NA
"ENSG00000069493",NA,NA,NA,NA
"ENSG00000069509",NA,NA,NA,NA
"ENSG00000069535",1,0,0,1
"ENSG00000069667",NA,NA,NA,NA
"ENSG00000069696",NA,NA,NA,NA
"ENSG00000069702",NA,NA,NA,NA
"ENSG00000069764",NA,NA,NA,NA
"ENSG00000069812",NA,NA,NA,NA
"ENSG00000069849",1,1,1,1
"ENSG00000069869",NA,NA,NA,NA
"ENSG00000069943",0,1,0,0
"ENSG00000069956",NA,NA,NA,NA
"ENSG00000069966",NA,NA,NA,NA
"ENSG00000069974",NA,NA,NA,NA
"ENSG00000069998",NA,NA,NA,NA
"ENSG00000070010",NA,NA,NA,NA
"ENSG00000070018",NA,NA,NA,NA
"ENSG00000070019",NA,NA,NA,NA
"ENSG00000070031",NA,NA,NA,NA
"ENSG00000070047",NA,NA,NA,NA
"ENSG00000070061",NA,NA,NA,NA
"ENSG00000070081",NA,NA,NA,NA
"ENSG00000070087",NA,NA,NA,NA
"ENSG00000070159",NA,NA,NA,NA
"ENSG00000070182",NA,NA,NA,NA
"ENSG00000070190",NA,NA,NA,NA
"ENSG00000070193",NA,NA,NA,NA
"ENSG00000070214",NA,NA,NA,NA
"ENSG00000070269",NA,NA,NA,NA
"ENSG00000070366",NA,NA,NA,NA
"ENSG00000070367",NA,NA,NA,NA
"ENSG00000070371",NA,NA,NA,NA
"ENSG00000070388",NA,NA,NA,NA
"ENSG00000070404",NA,NA,NA,NA
"ENSG00000070413",NA,NA,NA,NA
"ENSG00000070423",NA,NA,NA,NA
"ENSG00000070444",NA,NA,NA,NA
"ENSG00000070476",NA,NA,NA,NA
"ENSG00000070495",NA,NA,NA,NA
"ENSG00000070501",NA,NA,NA,NA
"ENSG00000070526",NA,NA,NA,NA
"ENSG00000070540",NA,NA,NA,NA
"ENSG00000070601",NA,NA,NA,NA
"ENSG00000070610",0,0,1,1
"ENSG00000070614",0,1,0,0
"ENSG00000070669",0,1,1,0
"ENSG00000070718",NA,NA,NA,NA
"ENSG00000070729",NA,NA,NA,NA
"ENSG00000070731",NA,NA,NA,NA
"ENSG00000070748",NA,NA,NA,NA
"ENSG00000070756",NA,NA,NA,NA
"ENSG00000070759",NA,NA,NA,NA
"ENSG00000070761",NA,NA,NA,NA
"ENSG00000070770",NA,NA,NA,NA
"ENSG00000070778",NA,NA,NA,NA
"ENSG00000070785",NA,NA,NA,NA
"ENSG00000070808",NA,NA,NA,NA
"ENSG00000070814",NA,NA,NA,NA
"ENSG00000070831",NA,NA,NA,NA
"ENSG00000070882",NA,NA,NA,NA
"ENSG00000070886",NA,NA,NA,NA
"ENSG00000070915",NA,NA,NA,NA
"ENSG00000070950",NA,NA,NA,NA
"ENSG00000070961",1,0,0,0
"ENSG00000070985",NA,NA,NA,NA
"ENSG00000071051",NA,NA,NA,NA
"ENSG00000071054",NA,NA,NA,NA
"ENSG00000071073",NA,NA,NA,NA
"ENSG00000071082",NA,NA,NA,NA
"ENSG00000071127",NA,NA,NA,NA
"ENSG00000071189",NA,NA,NA,NA
"ENSG00000071203",NA,NA,NA,NA
"ENSG00000071205",NA,NA,NA,NA
"ENSG00000071242",NA,NA,NA,NA
"ENSG00000071243",NA,NA,NA,NA
"ENSG00000071246",NA,NA,NA,NA
"ENSG00000071282",NA,NA,NA,NA
"ENSG00000071462",NA,NA,NA,NA
"ENSG00000071537",NA,NA,NA,NA
"ENSG00000071539",NA,NA,NA,NA
"ENSG00000071553",NA,NA,NA,NA
"ENSG00000071564",NA,NA,NA,NA
"ENSG00000071575",NA,NA,NA,NA
"ENSG00000071626",NA,NA,NA,NA
"ENSG00000071655",NA,NA,NA,NA
"ENSG00000071677",NA,NA,NA,NA
"ENSG00000071794",NA,NA,NA,NA
"ENSG00000071859",NA,NA,NA,NA
"ENSG00000071889",NA,NA,NA,NA
"ENSG00000071894",NA,NA,NA,NA
"ENSG00000071909",NA,NA,NA,NA
"ENSG00000071967",0,1,0,0
"ENSG00000071991",NA,NA,NA,NA
"ENSG00000071994",NA,NA,NA,NA
"ENSG00000072041",NA,NA,NA,NA
"ENSG00000072042",1,1,1,1
"ENSG00000072062",NA,NA,NA,NA
"ENSG00000072071",NA,NA,NA,NA
"ENSG00000072080",NA,NA,NA,NA
"ENSG00000072110",NA,NA,NA,NA
"ENSG00000072121",NA,NA,NA,NA
"ENSG00000072133",NA,NA,NA,NA
"ENSG00000072134",NA,NA,NA,NA
"ENSG00000072135",NA,NA,NA,NA
"ENSG00000072163",NA,NA,NA,NA
"ENSG00000072182",NA,NA,NA,NA
"ENSG00000072195",NA,NA,NA,NA
"ENSG00000072201",NA,NA,NA,NA
"ENSG00000072210",0,0,1,1
"ENSG00000072274",NA,NA,NA,NA
"ENSG00000072310",NA,NA,NA,NA
"ENSG00000072315",NA,NA,NA,NA
"ENSG00000072364",NA,NA,NA,NA
"ENSG00000072401",NA,NA,NA,NA
"ENSG00000072415",NA,NA,NA,NA
"ENSG00000072422",NA,NA,NA,NA
"ENSG00000072501",NA,NA,NA,NA
"ENSG00000072506",1,1,1,1
"ENSG00000072518",NA,NA,NA,NA
"ENSG00000072571",NA,NA,NA,NA
"ENSG00000072609",NA,NA,NA,NA
"ENSG00000072657",NA,NA,NA,NA
"ENSG00000072682",0,1,1,1
"ENSG00000072694",NA,NA,NA,NA
"ENSG00000072736",NA,NA,NA,NA
"ENSG00000072756",NA,NA,NA,NA
"ENSG00000072778",1,1,1,1
"ENSG00000072786",NA,NA,NA,NA
"ENSG00000072803",NA,NA,NA,NA
"ENSG00000072818",NA,NA,NA,NA
"ENSG00000072832",NA,NA,NA,NA
"ENSG00000072840",NA,NA,NA,NA
"ENSG00000072849",NA,NA,NA,NA
"ENSG00000072858",NA,NA,NA,NA
"ENSG00000072864",NA,NA,NA,NA
"ENSG00000072952",NA,NA,NA,NA
"ENSG00000072954",NA,NA,NA,NA
"ENSG00000072958",NA,NA,NA,NA
"ENSG00000073008",NA,NA,NA,NA
"ENSG00000073050",NA,NA,NA,NA
"ENSG00000073060",1,1,1,1
"ENSG00000073067",NA,NA,NA,NA
"ENSG00000073111",NA,NA,NA,NA
"ENSG00000073146",NA,NA,NA,NA
"ENSG00000073150",NA,NA,NA,NA
"ENSG00000073169",NA,NA,NA,NA
"ENSG00000073282",NA,NA,NA,NA
"ENSG00000073331",NA,NA,NA,NA
"ENSG00000073350",NA,NA,NA,NA
"ENSG00000073417",NA,NA,NA,NA
"ENSG00000073464",NA,NA,NA,NA
"ENSG00000073536",NA,NA,NA,NA
"ENSG00000073578",1,1,1,1
"ENSG00000073584",NA,NA,NA,NA
"ENSG00000073598",NA,NA,NA,NA
"ENSG00000073605",NA,NA,NA,NA
"ENSG00000073614",NA,NA,NA,NA
"ENSG00000073670",NA,NA,NA,NA
"ENSG00000073711",NA,NA,NA,NA
"ENSG00000073712",NA,NA,NA,NA
"ENSG00000073734",NA,NA,NA,NA
"ENSG00000073737",1,1,1,1
"ENSG00000073754",NA,NA,NA,NA
"ENSG00000073756",1,1,1,1
"ENSG00000073792",NA,NA,NA,NA
"ENSG00000073803",NA,NA,NA,NA
"ENSG00000073849",NA,NA,NA,NA
"ENSG00000073861",NA,NA,NA,NA
"ENSG00000073910",NA,NA,NA,NA
"ENSG00000073921",NA,NA,NA,NA
"ENSG00000073969",1,1,1,1
"ENSG00000074047",NA,NA,NA,NA
"ENSG00000074054",NA,NA,NA,NA
"ENSG00000074071",NA,NA,NA,NA
"ENSG00000074181",NA,NA,NA,NA
"ENSG00000074201",NA,NA,NA,NA
"ENSG00000074211",NA,NA,NA,NA
"ENSG00000074219",NA,NA,NA,NA
"ENSG00000074266",NA,NA,NA,NA
"ENSG00000074276",NA,NA,NA,NA
"ENSG00000074317",NA,NA,NA,NA
"ENSG00000074319",NA,NA,NA,NA
"ENSG00000074356",NA,NA,NA,NA
"ENSG00000074370",NA,NA,NA,NA
"ENSG00000074410",1,1,1,1
"ENSG00000074416",0,0,0,1
"ENSG00000074527",NA,NA,NA,NA
"ENSG00000074582",NA,NA,NA,NA
"ENSG00000074590",NA,NA,NA,NA
"ENSG00000074603",NA,NA,NA,NA
"ENSG00000074621",NA,NA,NA,NA
"ENSG00000074657",NA,NA,NA,NA
"ENSG00000074660",NA,NA,NA,NA
"ENSG00000074695",NA,NA,NA,NA
"ENSG00000074696",0,0,1,1
"ENSG00000074706",NA,NA,NA,NA
"ENSG00000074755",NA,NA,NA,NA
"ENSG00000074771",NA,NA,NA,NA
"ENSG00000074800",1,1,1,1
"ENSG00000074803",NA,NA,NA,NA
"ENSG00000074842",NA,NA,NA,NA
"ENSG00000074855",NA,NA,NA,NA
"ENSG00000074935",NA,NA,NA,NA
"ENSG00000074964",NA,NA,NA,NA
"ENSG00000074966",NA,NA,NA,NA
"ENSG00000075035",NA,NA,NA,NA
"ENSG00000075043",NA,NA,NA,NA
"ENSG00000075073",NA,NA,NA,NA
"ENSG00000075089",NA,NA,NA,NA
"ENSG00000075131",NA,NA,NA,NA
"ENSG00000075142",NA,NA,NA,NA
"ENSG00000075151",NA,NA,NA,NA
"ENSG00000075188",NA,NA,NA,NA
"ENSG00000075213",NA,NA,NA,NA
"ENSG00000075218",NA,NA,NA,NA
"ENSG00000075223",NA,NA,NA,NA
"ENSG00000075234",NA,NA,NA,NA
