"","GSM1209561","GSM1209562","GSM1209563","GSM2460434","GSM2460438","GSM2460442","GSM2460446","GSM2460450","GSM2460454","GSM2607420","GSM2607421","GSM2607422","GSM2607423","GSM2607424","GSM2607425"
"6675",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91373",1,0,0,1,0,1,0,1,1,1,1,1,0,0,0
"7390",0,0,1,1,0,1,1,1,0,1,1,1,1,0,0
"8170",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6563",0,0,0,0,0,1,1,1,1,0,0,0,1,1,0
"374569",1,0,1,0,1,1,1,0,0,1,0,1,1,0,0
"100507855",0,1,0,1,0,0,1,0,0,1,0,1,1,0,0
"55191",0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
"132",0,1,0,0,0,0,1,1,1,1,0,1,0,0,1
"97",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
"98",1,0,1,0,1,0,0,1,1,1,1,0,1,1,0
"112611",0,1,0,0,0,0,1,1,1,0,1,0,1,1,0
"51005",0,1,1,1,1,1,0,0,0,1,1,0,0,1,0
"471",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"435",0,0,1,0,0,1,1,1,0,0,1,0,0,1,1
"171425",0,1,0,0,1,0,0,1,1,0,1,0,1,1,0
"10007",1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
"132789",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2584",0,1,1,1,0,1,1,0,0,1,1,0,1,0,0
"2585",1,0,1,1,0,0,1,0,1,1,1,1,0,0,0
"2592",0,1,0,1,0,0,0,1,0,0,1,0,1,1,1
"5471",0,1,1,0,0,1,1,1,1,1,1,0,0,0,1
"84264",1,1,0,1,1,0,0,0,0,1,0,0,1,0,0
"3034",0,1,0,0,0,0,1,0,1,1,0,1,0,0,1
"144193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2739",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3613",1,0,1,0,0,0,1,1,1,1,1,0,1,0,0
"3612",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"8776",0,0,1,1,0,0,1,1,1,1,1,1,0,0,1
"2978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4953",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5214",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5213",0,1,0,1,0,0,1,1,1,1,1,0,0,0,0
"6569",1,1,0,1,1,0,0,0,1,1,0,1,1,0,0
"10050",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"10568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10786",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"10246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5198",1,0,1,0,0,1,1,1,1,1,0,1,0,0,0
"113675",1,0,1,1,1,0,0,0,0,0,1,1,1,0,1
"7298",1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
"131669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5973",0,1,0,0,1,0,0,0,0,0,0,1,1,1,0
"1635",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286297",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10560",1,0,0,0,1,0,1,1,1,1,0,1,0,0,1
"191",1,0,1,0,0,0,1,1,1,1,1,0,0,0,0
"10768",1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"25874",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57198",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5205",0,0,1,1,0,1,1,0,0,1,0,1,0,0,1
"23250",1,0,1,0,1,0,0,1,1,0,1,1,1,0,0
"286410",1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
"5243",1,0,0,0,1,1,1,0,1,0,0,1,1,1,1
"55856",1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
"7350",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
"26027",1,0,0,1,1,0,0,0,0,1,1,0,1,0,0
"10058",1,1,0,1,0,0,1,1,1,1,1,1,0,0,1
"51458",1,0,1,1,1,0,0,0,0,1,1,1,1,0,0
"948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10928",1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
"1728",0,0,1,0,0,1,1,1,0,0,0,0,1,0,1
"2946",1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
"125981",1,0,1,0,0,1,1,0,1,1,1,0,0,0,0
"55331",0,1,0,0,0,1,1,1,1,1,0,1,0,0,1
"340485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2760",0,1,0,0,0,1,1,1,1,1,1,0,1,0,1
"5660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57704",1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
"4759",0,0,1,0,1,1,0,0,1,1,0,1,0,0,0
"10825",1,0,1,1,1,0,1,0,0,1,1,1,0,0,0
"7903",1,0,0,0,0,1,1,1,1,1,0,1,0,0,0
"5407",0,1,0,1,1,0,0,0,0,0,1,1,1,1,0
"119548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221955",1,0,1,0,1,0,1,0,1,0,0,0,0,1,1
"9388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57104",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3991",1,0,1,0,1,0,0,0,1,1,1,1,0,1,0
"747",1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
"8513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2170",0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
"2171",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2172",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"646480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169",0,1,0,1,1,0,0,0,0,1,0,1,0,1,0
"6296",0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
"341392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54988",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"123876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154141",1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
"51099",1,0,0,0,0,1,0,1,0,1,1,1,0,0,1
"253558",1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"84513",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0
"64748",1,0,0,1,1,0,1,0,0,0,1,1,0,0,1
"9890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9663",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"196051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79948",1,0,1,1,1,1,0,0,1,1,0,1,1,0,0
"23175",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64900",0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
"85465",1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
"122618",0,1,1,0,1,1,0,0,0,1,0,0,1,0,1
"201164",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23646",1,1,0,1,1,1,0,0,0,0,1,0,1,1,1
"590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91012",0,0,1,1,0,1,1,0,0,0,1,1,0,0,0
"204219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10715",0,0,1,1,1,1,0,0,0,1,0,1,1,0,0
"253782",0,1,1,0,0,0,1,1,1,1,1,1,0,0,1
"29956",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"79603",1,0,1,0,1,1,0,0,0,1,0,0,1,1,0
"56624",0,1,1,0,0,1,1,1,1,0,0,1,1,0,0
"55757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145173",1,0,0,0,0,1,1,1,1,0,0,0,1,1,0
"644974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56886",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"152586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55830",1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
"170384",1,0,1,0,0,1,1,1,1,1,0,0,1,0,0
"283358",1,0,1,1,1,0,0,0,1,0,0,1,0,1,0
"148789",1,0,1,1,0,0,1,1,1,1,0,1,0,0,1
"2526",1,0,1,0,0,0,1,1,1,1,0,1,1,0,0
"84750",0,1,1,1,1,1,0,0,0,1,0,0,1,0,1
"644378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55624",0,1,1,0,0,1,0,1,1,1,1,1,0,0,1
"83468",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"168391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338707",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"146664",0,1,1,1,1,0,0,0,0,0,0,0,1,0,1
"360203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56983",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"3703",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"124872",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8473",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2529",0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
"8702",1,0,1,1,1,0,1,1,0,0,0,1,1,1,1
"8707",1,0,1,0,1,1,0,0,1,0,1,1,1,1,1
"200810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84752",0,0,1,1,0,0,1,0,1,1,1,0,0,0,1
"201595",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51228",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"284004",1,1,0,0,1,0,0,1,1,0,1,1,0,1,1
"79411",0,1,0,0,1,0,1,1,0,0,0,1,1,1,0
"27090",0,0,1,1,1,0,0,0,0,0,1,0,1,0,0
"129807",0,1,1,1,1,1,0,0,0,1,0,1,1,0,0
"2524",1,1,0,1,1,1,0,0,0,0,0,1,1,0,0
"2528",0,1,1,0,1,1,0,0,0,1,1,1,0,0,0
"2527",1,0,1,1,1,0,0,0,0,1,1,1,1,0,0
"113612",0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
"493869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64180",1,0,1,0,1,1,0,0,0,0,0,1,0,1,0
"64174",0,1,1,0,0,0,1,1,1,0,0,0,1,1,1
"10728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11102",1,0,1,0,0,0,1,1,1,1,0,1,1,0,0
"91179",0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
"10826",0,1,0,1,1,0,1,0,0,1,0,0,0,0,1
"266740",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3930",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3069",0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
"4864",1,1,0,0,1,1,1,0,0,0,0,1,1,1,1
"285440",0,0,1,0,1,1,1,1,1,0,0,0,1,1,1
"79644",0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
"1646",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"51170",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"51144",0,0,1,0,0,1,1,1,1,0,0,1,0,1,1
"8630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64834",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"79993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"401494",0,0,1,0,1,1,1,0,0,0,1,0,1,1,0
"192286",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"201562",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"9200",1,0,1,1,1,0,0,0,0,1,1,0,0,1,0
"51495",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"253017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9524",0,1,1,0,0,1,1,1,1,0,0,0,1,1,1
"283985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3995",0,1,1,0,1,0,0,1,0,0,0,0,0,1,1
"1155",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123096",1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
"57016",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"55277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79707",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64122",0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
"9917",1,0,1,0,0,0,1,0,1,1,1,1,1,0,0
"79672",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"92370",0,1,0,0,0,1,1,0,1,1,1,0,1,0,0
"390928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93650",0,1,0,1,1,0,0,0,0,1,1,1,0,1,0
"139596",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55066",1,0,1,0,0,1,1,1,0,1,1,1,1,1,0
"283208",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"5033",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55256",1,0,1,0,0,0,1,1,1,1,1,0,1,1,0
"259307",0,1,1,1,1,0,0,0,0,0,1,1,1,1,0
"81894",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51312",0,0,1,1,0,0,1,1,1,1,1,1,0,0,0
"138639",1,0,1,0,1,0,0,1,1,1,1,0,0,0,1
"23203",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"9896",1,1,0,0,0,0,1,1,1,0,0,0,1,1,1
"374462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22908",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22876",1,0,1,0,0,0,1,1,1,1,0,0,1,0,1
"84814",0,1,0,1,1,1,0,0,0,1,1,1,0,0,0
"51559",0,1,0,0,0,0,0,1,1,1,1,1,0,0,0
"29085",0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
"64419",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"145553",1,0,1,0,0,0,1,1,1,1,1,1,0,1,0
"51496",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8446",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9107",1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
"23371",0,1,0,1,1,0,0,0,0,1,1,0,0,1,0
"9108",0,1,0,0,0,1,1,1,1,0,0,1,0,0,1
"55613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403313",0,1,0,0,1,1,1,1,0,0,1,0,1,0,1
"9562",0,0,1,1,0,0,1,1,1,1,0,0,1,0,1
"3705",1,0,1,1,1,0,0,0,0,1,1,1,1,0,0
"138429",0,0,1,1,1,1,0,0,1,1,0,1,1,1,0
"10170",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"9249",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"220074",0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
"1733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1735",1,1,0,1,0,0,0,0,0,1,1,1,0,0,0
"1734",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"6819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27284",0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
"84274",1,0,1,0,0,0,1,1,1,1,1,0,1,0,1
"4297",1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
"55904",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55870",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79723",1,0,1,0,0,1,1,1,1,1,0,1,1,0,1
"79813",1,0,1,0,1,1,0,0,0,1,1,1,0,1,0
"387893",1,0,1,1,1,1,0,0,0,1,1,0,1,0,0
"8085",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58508",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9869",1,0,0,0,0,1,1,1,1,0,1,0,1,1,1
"9757",0,1,1,0,1,1,0,0,0,0,1,0,0,1,1
"80854",1,0,1,0,0,1,1,0,1,1,0,1,1,0,1
"9739",1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
"64754",0,1,1,0,0,0,1,0,0,1,1,0,0,0,0
"84444",0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
"10919",0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
"64324",0,1,1,0,1,1,1,1,0,1,0,1,0,0,1
"23067",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6839",1,1,0,0,1,0,1,1,0,1,1,1,1,0,0
"83852",1,0,1,0,0,0,1,1,1,1,0,1,0,1,1
"54904",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84787",0,0,1,1,1,0,0,1,0,1,1,0,1,1,0
"29072",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7468",1,0,1,0,1,0,1,1,1,1,1,0,1,0,0
"51111",1,0,1,0,1,1,1,1,1,0,0,1,0,1,1
"6419",1,0,1,1,0,0,1,1,1,1,0,1,0,0,1
"90701",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9789",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"23478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"28972",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60559",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57171",0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
"4249",1,0,1,0,0,1,1,0,1,0,1,1,1,0,0
"25834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7837",1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"9677",0,0,1,0,0,0,1,0,1,1,0,1,1,0,1
"23262",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"26007",0,1,0,1,0,0,1,1,0,1,0,0,1,1,1
"158584",0,1,0,1,1,0,0,1,1,0,1,1,0,0,1
