"","GSM1621305","GSM1621306","GSM1621307","GSM1621308","GSM1621309","GSM1621310","GSM1621311"
"ENSG00000251246",NA,NA,NA,NA,NA,NA,NA
"ENSG00000251247",1,0,1,1,0,1,1
"ENSG00000251258",NA,NA,NA,NA,NA,NA,NA
"ENSG00000251287",NA,NA,NA,NA,NA,NA,NA
"ENSG00000251322",0,0,0,0,0,0,0
"ENSG00000251349",0,0,0,0,0,0,0
"ENSG00000251357",1,1,1,1,1,1,1
"ENSG00000251369",0,1,1,1,1,0,0
"ENSG00000251380",0,0,0,0,0,0,0
"ENSG00000251493",0,0,0,1,0,1,1
"ENSG00000251503",1,1,0,0,0,0,0
"ENSG00000251537",NA,NA,NA,NA,NA,NA,NA
"ENSG00000251546",0,1,1,0,0,0,0
"ENSG00000251569",0,0,0,0,0,0,0
"ENSG00000251608",NA,NA,NA,NA,NA,NA,NA
"ENSG00000251655",0,1,0,0,0,1,1
"ENSG00000251664",0,0,0,0,0,0,0
"ENSG00000251692",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253117",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253148",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253159",0,0,0,0,0,1,1
"ENSG00000253188",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253250",0,0,0,0,0,0,0
"ENSG00000253251",1,1,0,0,0,0,0
"ENSG00000253276",0,0,1,0,0,0,0
"ENSG00000253291",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253293",0,1,0,0,1,1,0
"ENSG00000253304",0,1,1,0,0,0,1
"ENSG00000253305",0,0,0,0,1,1,1
"ENSG00000253309",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253313",0,0,0,0,0,0,0
"ENSG00000253368",1,1,1,0,0,0,0
"ENSG00000253409",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253457",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253485",0,0,0,0,0,1,1
"ENSG00000253506",0,0,0,0,0,0,0
"ENSG00000253534",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253537",0,0,0,0,0,1,1
"ENSG00000253548",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253598",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253626",1,1,1,1,1,1,1
"ENSG00000253649",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253710",1,0,1,0,0,0,0
"ENSG00000253719",1,1,1,1,1,1,1
"ENSG00000253729",1,1,1,1,1,1,1
"ENSG00000253731",0,0,0,0,0,1,1
"ENSG00000253767",0,0,0,1,0,1,1
"ENSG00000253797",1,0,1,0,0,0,0
"ENSG00000253831",NA,NA,NA,NA,NA,NA,NA
"ENSG00000253846",0,0,0,1,1,0,1
"ENSG00000253873",0,0,0,1,1,1,1
"ENSG00000253910",0,0,0,0,0,1,1
"ENSG00000253953",0,0,0,0,0,1,1
"ENSG00000253958",0,0,0,0,0,0,0
"ENSG00000254004",0,0,1,1,0,0,0
"ENSG00000254087",1,1,0,1,1,1,1
"ENSG00000254093",1,0,0,1,1,0,0
"ENSG00000254122",0,1,0,1,0,1,1
"ENSG00000254126",0,1,1,0,1,1,0
"ENSG00000254206",1,1,1,1,1,1,1
"ENSG00000254221",0,0,0,0,0,1,1
"ENSG00000254245",0,0,0,1,0,1,1
"ENSG00000254402",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254413",1,1,1,1,1,1,1
"ENSG00000254415",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254440",0,0,0,0,0,0,0
"ENSG00000254445",0,0,0,1,0,1,1
"ENSG00000254462",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254466",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254469",1,0,0,1,0,1,0
"ENSG00000254470",0,0,0,0,0,1,1
"ENSG00000254505",1,1,1,1,1,1,1
"ENSG00000254521",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254535",0,0,0,0,0,0,0
"ENSG00000254536",1,0,1,1,1,0,0
"ENSG00000254550",0,0,0,0,0,0,0
"ENSG00000254553",0,0,0,0,0,0,0
"ENSG00000254585",0,0,0,0,0,0,0
"ENSG00000254598",0,0,0,0,0,1,1
"ENSG00000254636",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254647",0,0,0,0,0,0,0
"ENSG00000254656",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254658",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254673",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254685",0,0,0,0,0,0,0
"ENSG00000254692",1,1,1,1,1,1,1
"ENSG00000254706",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254709",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254726",0,1,1,1,0,1,0
"ENSG00000254732",1,1,1,1,1,1,1
"ENSG00000254737",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254772",1,1,1,1,1,1,1
"ENSG00000254788",1,1,1,1,1,1,1
"ENSG00000254806",1,1,1,1,1,1,1
"ENSG00000254827",0,0,0,1,1,1,1
"ENSG00000254834",NA,NA,NA,NA,NA,NA,NA
"ENSG00000254852",1,1,1,1,1,1,1
"ENSG00000254858",0,0,1,0,0,0,1
"ENSG00000254870",1,1,1,1,1,1,1
"ENSG00000254901",0,1,1,1,1,0,0
"ENSG00000254959",1,1,0,0,1,1,1
"ENSG00000254979",0,0,1,1,0,1,1
"ENSG00000254986",1,1,1,1,1,1,1
"ENSG00000254995",1,0,0,1,0,1,1
"ENSG00000254996",1,1,1,1,1,1,1
"ENSG00000254997",0,1,0,0,0,0,1
"ENSG00000254999",1,1,1,1,1,1,1
"ENSG00000255009",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255012",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255054",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255071",0,1,1,0,1,0,1
"ENSG00000255072",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255073",0,1,0,0,0,1,1
"ENSG00000255104",1,1,0,1,1,0,0
"ENSG00000255112",1,1,1,1,1,1,1
"ENSG00000255150",0,1,1,0,1,1,1
"ENSG00000255151",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255152",1,0,1,1,1,0,0
"ENSG00000255154",0,1,0,1,1,1,1
"ENSG00000255181",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255192",0,0,0,0,0,0,0
"ENSG00000255221",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255223",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255245",0,1,1,0,0,1,0
"ENSG00000255251",0,0,0,0,0,0,0
"ENSG00000255274",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255275",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255292",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255298",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255302",1,1,1,1,1,1,1
"ENSG00000255307",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255330",0,0,0,0,0,0,0
"ENSG00000255339",1,1,1,1,1,1,1
"ENSG00000255346",1,1,0,0,0,1,0
"ENSG00000255359",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255374",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255378",0,0,0,0,0,0,0
"ENSG00000255393",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255398",1,1,0,0,1,0,0
"ENSG00000255408",0,0,0,0,0,0,0
"ENSG00000255423",1,1,0,1,1,1,1
"ENSG00000255432",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255439",1,1,0,1,1,0,1
"ENSG00000255501",0,0,0,0,0,0,0
"ENSG00000255508",1,1,1,1,1,1,1
"ENSG00000255524",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255526",1,1,1,1,1,0,0
"ENSG00000255529",1,1,1,1,1,1,1
"ENSG00000255552",0,1,0,1,1,0,0
"ENSG00000255561",1,0,0,0,0,1,1
"ENSG00000255569",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255582",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255587",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255639",0,0,0,1,1,0,1
"ENSG00000255641",0,0,0,0,0,0,0
"ENSG00000255663",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255690",0,0,0,0,0,0,0
"ENSG00000255713",1,1,0,0,1,0,1
"ENSG00000255730",1,1,1,1,1,1,1
"ENSG00000255767",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255804",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255819",0,0,0,0,0,0,0
"ENSG00000255823",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255833",0,0,1,1,1,1,0
"ENSG00000255835",0,1,1,0,1,1,0
"ENSG00000255837",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255855",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255863",NA,NA,NA,NA,NA,NA,NA
"ENSG00000255872",1,1,0,1,1,0,0
"ENSG00000255974",0,1,0,1,0,1,1
"ENSG00000256029",0,0,1,0,1,0,1
"ENSG00000256043",0,1,0,1,0,0,1
"ENSG00000256045",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256053",1,1,1,1,1,1,1
"ENSG00000256060",1,1,1,1,1,1,1
"ENSG00000256061",0,0,0,0,0,0,0
"ENSG00000256087",1,1,1,1,1,1,1
"ENSG00000256100",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256162",0,0,0,0,0,0,0
"ENSG00000256188",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256206",1,1,1,1,1,1,1
"ENSG00000256222",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256223",0,1,0,1,0,1,0
"ENSG00000256229",0,0,0,0,0,0,0
"ENSG00000256235",1,0,1,1,0,1,1
"ENSG00000256269",1,0,1,0,0,0,0
"ENSG00000256294",0,0,1,1,0,1,1
"ENSG00000256349",1,1,1,1,0,0,0
"ENSG00000256374",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256394",0,0,0,0,0,0,0
"ENSG00000256407",0,1,0,1,0,0,0
"ENSG00000256436",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256453",1,1,1,1,1,1,1
"ENSG00000256463",0,0,0,0,0,0,0
"ENSG00000256500",0,1,0,1,1,1,1
"ENSG00000256514",1,1,1,1,1,1,1
"ENSG00000256525",0,0,1,0,1,1,0
"ENSG00000256537",1,1,0,0,0,1,0
"ENSG00000256553",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256566",0,0,0,0,0,0,0
"ENSG00000256574",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256590",0,0,0,0,0,0,0
"ENSG00000256591",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256618",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256646",0,1,1,0,0,0,0
"ENSG00000256660",0,0,0,0,0,0,0
"ENSG00000256671",1,1,1,1,1,1,1
"ENSG00000256683",0,0,0,0,0,1,1
"ENSG00000256713",1,0,0,1,0,1,1
"ENSG00000256762",0,0,0,1,1,1,1
"ENSG00000256771",0,0,0,1,0,1,0
"ENSG00000256797",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256806",0,0,1,0,1,0,0
"ENSG00000256812",0,1,1,1,1,0,1
"ENSG00000256825",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256861",1,1,1,1,1,1,1
"ENSG00000256870",1,1,0,1,1,0,0
"ENSG00000256892",NA,NA,NA,NA,NA,NA,NA
"ENSG00000256950",1,1,1,1,1,1,1
"ENSG00000256966",1,1,0,0,0,0,1
"ENSG00000256977",1,1,1,1,1,1,1
"ENSG00000256980",0,0,0,0,0,0,0
"ENSG00000257008",NA,NA,NA,NA,NA,NA,NA
"ENSG00000257017",1,0,1,1,1,1,0
"ENSG00000257046",NA,NA,NA,NA,NA,NA,NA
"ENSG00000257057",0,0,0,0,0,0,0
"ENSG00000257062",NA,NA,NA,NA,NA,NA,NA
"ENSG00000257065",NA,NA,NA,NA,NA,NA,NA
"ENSG00000257093",1,1,0,0,0,1,0
"ENSG00000257103",1,1,1,1,1,1,1
"ENSG00000257108",0,1,1,1,1,0,0
"ENSG00000257115",NA,NA,NA,NA,NA,NA,NA
"ENSG00000257138",0,0,0,0,0,0,0
"ENSG00000257184",NA,NA,NA,NA,NA,NA,NA
"ENSG00000257207",0,0,0,0,0,0,0
"ENSG00000257218",0,0,0,0,0,1,1
"ENSG00000257315",0,0,0,0,0,1,1
"ENSG00000257335",0,0,0,0,0,0,0
"ENSG00000257341",1,1,1,1,1,1,1
"ENSG00000257355",NA,NA,NA,NA,NA,NA,NA
"ENSG00000257365",0,0,0,1,0,1,1
"ENSG00000257390",0,0,1,0,0,1,1
"ENSG00000257411",NA,NA,NA,NA,NA,NA,NA
"ENSG00000257446",NA,NA,NA,NA,NA,NA,NA
"ENSG00000257524",1,1,1,1,1,1,1
"ENSG00000257529",1,1,1,1,1,1,1
"ENSG00000257591",0,0,1,0,0,0,1
"ENSG00000257594",1,0,1,0,0,1,1
"ENSG00000257704",1,0,1,1,1,0,1
"ENSG00000257727",0,1,0,1,1,0,0
"ENSG00000257743",0,0,0,0,0,0,0
"ENSG00000257767",NA,NA,NA,NA,NA,NA,NA
"ENSG00000257921",0,0,1,0,1,1,0
"ENSG00000257923",0,0,0,0,0,1,1
"ENSG00000257949",1,0,0,1,1,0,1
"ENSG00000257950",1,1,1,1,1,1,1
"ENSG00000257987",0,0,0,0,0,0,0
"ENSG00000258052",1,1,1,1,1,1,1
"ENSG00000258064",0,0,0,0,0,1,0
"ENSG00000258083",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258102",1,1,1,1,1,1,1
"ENSG00000258223",0,0,1,0,0,1,1
"ENSG00000258227",0,0,0,0,0,0,0
"ENSG00000258289",1,1,1,1,1,1,1
"ENSG00000258311",1,1,1,1,1,1,1
"ENSG00000258315",1,1,1,1,1,1,1
"ENSG00000258366",0,1,0,1,0,0,1
"ENSG00000258388",1,0,1,1,1,1,0
"ENSG00000258405",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258417",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258429",0,0,0,0,0,1,0
"ENSG00000258436",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258453",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258461",1,0,1,1,0,0,1
"ENSG00000258465",1,1,1,1,0,0,0
"ENSG00000258466",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258472",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258484",0,0,0,0,0,0,0
"ENSG00000258529",1,1,1,1,1,0,0
"ENSG00000258539",0,1,0,1,1,1,1
"ENSG00000258555",1,1,1,1,1,1,1
"ENSG00000258588",1,1,1,1,0,0,0
"ENSG00000258597",0,0,0,0,0,0,0
"ENSG00000258643",1,1,1,1,1,1,1
"ENSG00000258644",1,1,1,1,1,1,1
"ENSG00000258653",1,1,1,1,1,1,1
"ENSG00000258659",1,1,1,1,0,0,0
"ENSG00000258674",1,1,1,1,1,1,1
"ENSG00000258677",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258691",1,0,0,1,0,1,1
"ENSG00000258713",0,0,0,1,1,1,0
"ENSG00000258724",0,0,0,0,0,0,0
"ENSG00000258728",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258790",1,1,1,1,1,1,1
"ENSG00000258806",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258817",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258818",0,0,0,0,0,0,0
"ENSG00000258830",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258839",1,1,0,1,0,0,0
"ENSG00000258864",1,1,1,1,1,1,1
"ENSG00000258873",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258881",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258890",1,1,0,0,1,1,0
"ENSG00000258947",1,1,1,1,1,1,1
"ENSG00000258973",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258984",1,0,1,1,1,0,0
"ENSG00000258986",NA,NA,NA,NA,NA,NA,NA
"ENSG00000258989",1,1,1,1,1,1,1
"ENSG00000258992",0,0,0,0,0,0,0
"ENSG00000259024",0,1,0,0,0,1,0
"ENSG00000259030",0,0,0,0,0,0,0
"ENSG00000259040",0,1,0,1,0,0,1
"ENSG00000259060",0,0,0,0,0,0,0
"ENSG00000259066",NA,NA,NA,NA,NA,NA,NA
"ENSG00000259075",1,0,1,0,0,1,1
"ENSG00000259092",0,0,0,0,0,0,1
"ENSG00000259112",1,1,1,1,1,1,1
"ENSG00000259120",0,0,0,0,0,0,0
"ENSG00000259132",1,1,1,1,1,1,1
"ENSG00000259164",NA,NA,NA,NA,NA,NA,NA
"ENSG00000259171",0,0,0,0,0,0,0
"ENSG00000259207",1,0,1,0,0,1,1
"ENSG00000259224",0,1,0,1,0,1,0
"ENSG00000259261",NA,NA,NA,NA,NA,NA,NA
"ENSG00000259288",NA,NA,NA,NA,NA,NA,NA
"ENSG00000259303",NA,NA,NA,NA,NA,NA,NA
"ENSG00000259305",1,1,0,1,0,0,0
"ENSG00000259316",0,1,0,0,0,1,1
"ENSG00000259330",1,1,1,1,1,1,1
"ENSG00000259332",1,1,1,1,1,1,1
"ENSG00000259371",0,1,0,0,0,1,1
"ENSG00000259384",1,1,0,0,0,1,0
"ENSG00000259399",1,1,1,1,1,1,1
"ENSG00000259417",1,0,0,1,1,0,0
"ENSG00000259431",0,0,1,1,0,0,1
"ENSG00000259490",NA,NA,NA,NA,NA,NA,NA
"ENSG00000259494",1,1,1,1,1,1,1
"ENSG00000259511",0,1,0,0,0,1,1
"ENSG00000259522",1,1,1,1,0,0,0
"ENSG00000259529",1,1,1,1,1,1,1
"ENSG00000259571",0,0,0,0,0,0,0
"ENSG00000259680",NA,NA,NA,NA,NA,NA,NA
"ENSG00000259753",1,1,0,0,0,0,1
"ENSG00000259784",NA,NA,NA,NA,NA,NA,NA
"ENSG00000259803",0,1,0,0,1,1,1
"ENSG00000259823",1,0,0,0,0,1,1
"ENSG00000259900",NA,NA,NA,NA,NA,NA,NA
"ENSG00000259916",0,1,0,1,1,0,1
"ENSG00000259956",1,1,1,1,0,0,0
"ENSG00000260001",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260007",1,0,1,0,0,0,1
"ENSG00000260027",0,0,0,0,0,0,0
"ENSG00000260092",1,0,0,1,1,1,0
"ENSG00000260097",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260170",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260220",0,1,0,1,1,0,0
"ENSG00000260230",0,0,0,0,0,0,0
"ENSG00000260234",1,1,0,0,1,1,0
"ENSG00000260238",1,0,1,1,1,0,1
"ENSG00000260272",1,1,1,1,1,1,1
"ENSG00000260286",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260287",1,1,1,1,1,1,1
"ENSG00000260300",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260314",0,0,0,0,0,0,0
"ENSG00000260325",0,0,0,0,0,0,0
"ENSG00000260342",1,1,1,1,1,1,1
"ENSG00000260371",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260428",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260456",1,1,1,1,1,0,0
"ENSG00000260458",0,0,0,0,0,0,0
"ENSG00000260537",1,1,1,1,1,1,1
"ENSG00000260548",0,0,1,0,0,1,0
"ENSG00000260596",0,1,0,1,1,0,0
"ENSG00000260643",0,0,1,0,1,1,1
"ENSG00000260691",1,0,0,0,0,1,0
"ENSG00000260729",1,1,0,1,0,1,0
"ENSG00000260734",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260802",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260811",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260836",1,1,1,1,1,1,1
"ENSG00000260851",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260861",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260869",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260903",0,0,0,0,1,0,0
"ENSG00000260914",NA,NA,NA,NA,NA,NA,NA
"ENSG00000260916",1,0,1,0,0,0,0
"ENSG00000261052",1,1,1,1,1,1,1
"ENSG00000261115",0,1,0,0,0,1,1
"ENSG00000261130",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261147",1,1,0,1,0,1,1
"ENSG00000261150",0,0,0,0,0,0,0
"ENSG00000261210",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261221",1,1,1,0,0,0,0
"ENSG00000261236",1,0,1,1,0,0,1
"ENSG00000261247",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261272",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261308",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261341",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261371",0,0,0,0,0,0,0
"ENSG00000261408",1,0,0,1,1,0,1
"ENSG00000261456",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261459",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261509",1,0,1,1,0,1,1
"ENSG00000261582",1,1,1,1,1,1,1
"ENSG00000261587",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261594",1,0,0,0,0,1,1
"ENSG00000261609",1,0,0,1,0,0,1
"ENSG00000261611",1,0,1,1,1,0,0
"ENSG00000261649",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261652",0,0,0,1,0,1,1
"ENSG00000261667",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261678",1,1,0,1,1,0,0
"ENSG00000261701",1,0,1,0,0,1,0
"ENSG00000261717",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261732",0,1,0,0,1,1,1
"ENSG00000261739",1,1,1,1,1,1,1
"ENSG00000261740",1,1,1,1,1,1,1
"ENSG00000261787",0,0,0,0,0,0,0
"ENSG00000261793",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261794",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261796",1,1,1,1,1,0,1
"ENSG00000261832",0,1,1,0,0,0,1
"ENSG00000261833",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261857",0,1,0,1,1,1,0
"ENSG00000261873",NA,NA,NA,NA,NA,NA,NA
"ENSG00000261884",1,0,1,1,1,0,0
"ENSG00000261915",1,1,1,1,1,1,1
"ENSG00000261934",0,0,0,0,1,1,1
"ENSG00000261949",NA,NA,NA,NA,NA,NA,NA
"ENSG00000262085",NA,NA,NA,NA,NA,NA,NA
"ENSG00000262165",NA,NA,NA,NA,NA,NA,NA
"ENSG00000262179",1,1,0,0,0,0,1
"ENSG00000262180",1,1,0,0,0,1,0
"ENSG00000262209",0,0,0,0,0,1,1
"ENSG00000262246",1,0,0,0,1,0,0
"ENSG00000262302",NA,NA,NA,NA,NA,NA,NA
"ENSG00000262304",NA,NA,NA,NA,NA,NA,NA
"ENSG00000262406",0,0,0,0,0,0,0
"ENSG00000262481",1,1,1,1,1,1,1
"ENSG00000262484",NA,NA,NA,NA,NA,NA,NA
"ENSG00000262526",1,1,1,1,1,1,1
"ENSG00000262543",NA,NA,NA,NA,NA,NA,NA
"ENSG00000262560",1,0,0,1,1,1,1
"ENSG00000262576",0,0,0,0,0,1,1
"ENSG00000262621",NA,NA,NA,NA,NA,NA,NA
"ENSG00000262628",0,0,0,0,0,0,0
"ENSG00000262633",0,0,0,0,0,1,1
"ENSG00000262655",0,0,0,1,0,1,0
"ENSG00000262660",0,0,0,1,1,0,1
"ENSG00000262664",1,1,1,1,1,1,1
"ENSG00000262730",NA,NA,NA,NA,NA,NA,NA
"ENSG00000262814",1,1,1,1,1,1,1
"ENSG00000262874",0,1,1,0,1,0,0
"ENSG00000262919",1,1,1,1,1,1,1
"ENSG00000263001",1,1,1,1,1,1,1
"ENSG00000263002",0,0,1,0,0,0,0
"ENSG00000263020",1,1,1,1,1,1,1
"ENSG00000263155",0,0,0,0,0,0,0
"ENSG00000263201",1,1,0,0,0,1,0
"ENSG00000263264",NA,NA,NA,NA,NA,NA,NA
"ENSG00000263353",0,0,0,0,0,0,0
"ENSG00000263429",0,0,0,0,0,0,0
"ENSG00000263464",0,0,0,0,0,0,0
"ENSG00000263465",1,1,1,1,1,1,1
"ENSG00000263513",1,1,1,0,1,0,0
"ENSG00000263528",1,1,1,1,1,1,1
"ENSG00000263620",NA,NA,NA,NA,NA,NA,NA
"ENSG00000263639",0,0,0,0,0,0,0
"ENSG00000263715",0,1,0,1,0,0,1
"ENSG00000263761",0,1,0,1,0,0,0
"ENSG00000263809",0,0,0,1,0,1,1
"ENSG00000263874",1,0,1,0,1,1,0
"ENSG00000263956",1,1,1,1,1,1,1
"ENSG00000263961",0,1,0,1,1,0,0
"ENSG00000264006",NA,NA,NA,NA,NA,NA,NA
"ENSG00000264058",1,1,0,1,1,0,0
"ENSG00000264187",NA,NA,NA,NA,NA,NA,NA
"ENSG00000264230",1,1,0,1,1,0,0
"ENSG00000264324",0,0,0,0,0,1,1
"ENSG00000264343",1,1,1,0,1,1,1
"ENSG00000264364",1,1,1,1,1,1,1
"ENSG00000264424",0,0,0,0,0,0,0
"ENSG00000264522",0,0,1,0,1,1,1
"ENSG00000264545",0,0,0,0,0,1,1
"ENSG00000264668",1,0,1,0,1,1,1
"ENSG00000264717",1,1,0,0,0,1,0
"ENSG00000264813",0,0,0,0,0,0,0
"ENSG00000265107",0,0,0,0,0,0,0
"ENSG00000265118",NA,NA,NA,NA,NA,NA,NA
"ENSG00000265190",0,0,0,0,0,0,0
"ENSG00000265203",0,0,0,0,0,1,1
"ENSG00000265241",1,1,1,1,1,1,1
"ENSG00000265303",NA,NA,NA,NA,NA,NA,NA
"ENSG00000265354",1,1,1,1,1,1,1
"ENSG00000265491",1,1,0,0,0,1,0
"ENSG00000265590",0,1,1,0,0,0,1
"ENSG00000265681",1,1,1,1,1,1,1
"ENSG00000265690",0,1,0,1,0,1,1
"ENSG00000265763",0,0,0,0,0,0,0
"ENSG00000265808",1,0,1,1,1,1,0
"ENSG00000265817",0,1,1,1,0,1,0
"ENSG00000265818",0,1,1,0,1,1,1
"ENSG00000265972",1,1,1,1,1,1,1
"ENSG00000266028",1,1,0,1,0,0,0
"ENSG00000266074",0,1,0,0,1,0,1
"ENSG00000266076",0,0,0,1,0,1,1
"ENSG00000266086",1,1,1,1,1,1,1
"ENSG00000266094",1,1,1,1,1,1,1
"ENSG00000266173",0,1,0,1,1,0,0
"ENSG00000266200",0,0,0,0,0,0,0
"ENSG00000266202",NA,NA,NA,NA,NA,NA,NA
"ENSG00000266265",1,0,0,0,0,1,1
"ENSG00000266302",1,0,0,0,0,1,1
"ENSG00000266338",1,1,1,1,1,1,1
"ENSG00000266412",1,1,1,1,1,1,1
"ENSG00000266472",1,1,1,1,1,1,1
"ENSG00000266524",0,0,1,1,0,0,0
"ENSG00000266714",1,0,1,1,0,1,0
"ENSG00000266728",NA,NA,NA,NA,NA,NA,NA
"ENSG00000266733",0,0,0,1,1,0,0
"ENSG00000266826",NA,NA,NA,NA,NA,NA,NA
"ENSG00000266953",NA,NA,NA,NA,NA,NA,NA
"ENSG00000266964",0,0,0,1,1,1,1
"ENSG00000266967",0,0,1,1,0,1,0
"ENSG00000266997",1,1,0,0,0,1,1
"ENSG00000267001",0,0,0,0,0,0,0
"ENSG00000267022",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267041",0,0,0,0,0,0,0
"ENSG00000267059",1,1,1,1,1,1,1
"ENSG00000267060",0,0,0,0,0,0,0
"ENSG00000267110",NA,NA,NA,NA,NA,NA,NA
"ENSG00000267120",1,1,1,1,1,1,1
"ENSG00000267127",0,0,0,0,1,1,1
"ENSG00000267140",NA,NA,NA,NA,NA,NA,NA
