"","GSM565276","GSM565277","GSM565278","GSM565279","GSM565280","GSM814482","GSM814483","GSM814484","GSM814485","GSM1070753","GSM1070754","GSM1070757","GSM1070758","GSM1070761","GSM1070762","GSM1215107","GSM1215109","GSM1215111","GSM1215113","GSM2080663","GSM2080664"
"55331",0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
"340485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2760",0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1
"5660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57704",1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0
"4759",1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0
"10825",0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1
"7903",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5407",0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"119548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221955",0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0
"9388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57104",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3991",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0
"747",0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
"8513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5406",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2170",0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1
"2171",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2172",0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
"646480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6296",0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1
"341392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54988",0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"123876",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"348158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154141",1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0
"51099",1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1
"253558",1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1
"84513",0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
"64748",1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0
"9890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9663",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"196051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79948",0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0
"23175",1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"64900",0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1
"85465",0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0
"122618",1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1
"201164",1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
"23646",1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
"590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91012",1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1
"204219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10715",0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1
"253782",1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"29956",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79603",0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
"56624",1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
"55757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145173",0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1
"644974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56886",0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
"152586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55830",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"170384",0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0
"283358",1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1
"148789",1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0
"2526",1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1
"84750",0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1
"644378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55624",1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0
"83468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"146664",0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1
"360203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56983",1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
"3703",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"124872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8473",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8708",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2529",0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1
"8702",0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0
"8707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84752",1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1
"201595",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51228",1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"284004",1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
"79411",1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0
"27090",0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0
"129807",0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
"2524",0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1
"2528",0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
"2527",0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0
"113612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64180",1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0
"64174",1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"10728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11102",1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1
"91179",1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1
"10826",0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0
"266740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3930",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3069",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4864",0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1
"285440",1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
"79644",0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
"1646",1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
"51170",1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"51144",1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0
"8630",0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
"158160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64834",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79993",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
"401494",1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0
"192286",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"201562",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"9200",0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0
"51495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"253017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9524",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"283985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3995",0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
"1155",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123096",0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1
"57016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55277",0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1
"79707",1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"64122",1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0
"9917",0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1
"79672",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
"92370",1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0
"390928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93650",1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1
"139596",1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0
"55066",0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0
"283208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5033",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8974",1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1
"58478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55256",1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
"259307",1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
"81894",1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0
"51312",1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0
"138639",1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0
"23203",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"9896",0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1
"374462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22908",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22876",1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1
"84814",1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0
"51559",1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0
"29085",1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0
"64419",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"145553",0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0
"51496",0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1
"8446",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9107",1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1
"23371",1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0
"9108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55613",1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1
"403313",1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0
"9562",1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1
"3705",0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
"138429",1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1
"10170",0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
"9249",0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1
"220074",0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1
"1733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1735",0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1
"1734",1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0
"6819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27284",1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1
"84274",0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1
"4297",1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0
"55904",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55870",1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"79723",0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0
"79813",0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1
"387893",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8085",0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0
"58508",1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1
"9869",0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0
"9757",1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0
"80854",0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1
"9739",1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1
"64754",0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1
"84444",0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
"10919",1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
"64324",1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
"23067",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6839",0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
"83852",1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0
"54904",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"84787",0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1
"29072",0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1
"7468",0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0
"51111",1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0
"6419",1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1
"90701",0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
"9789",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"28972",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60559",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57171",1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1
"4249",1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1
"25834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7837",1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1
"9677",0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0
"23262",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"26007",0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0
"158584",1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
"283209",1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1
"23491",0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1
"221223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208",1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
"55244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116085",1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0
"123688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56898",0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0
"51171",0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
"84869",0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1
"51741",0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1
"10202",1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1
"1487",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93517",1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0
"121214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10553",1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1
"100288072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374875",1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1
"441282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133121",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"85007",0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0
"250",0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1
"251",0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
"123264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"518",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"498",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"516",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"522",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9551",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27109",1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0
"267020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"513",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"514",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"517",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"521",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10632",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"506",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29796",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4519",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"1537",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7381",0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0
"10975",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27089",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7384",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7386",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7388",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7385",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9016",0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0
"7351",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7352",1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1
"4535",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4540",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4541",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"4729",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126328",1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1
"4717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4719",0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
"7991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4707",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4705",0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0
"4536",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4713",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
"4538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4731",0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
"4695",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4708",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4711",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4723",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
