"","GSM1209577","GSM1209578","GSM1209579","GSM1209580","GSM2257343","GSM2257344","GSM2460435","GSM2460439","GSM2460443","GSM2460447","GSM2460451","GSM2460455","GSM2607426","GSM2607427","GSM2607428","GSM2607429","GSM2607430","GSM2607431"
"5860",1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1
"9453",1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"2027",0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0
"2026",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2023",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80308",1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1
"7360",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2597",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9945",0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
"2673",0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0
"2752",0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
"51557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1800",1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1
"2762",1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1
"2643",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1
"4284",1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0
"362",1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0
"3145",1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
"586",0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1
"3614",0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0
"3615",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"682",1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
"4351",1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1
"441024",0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
"100287639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65220",1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1
"389015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6553",1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1
"2821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5230",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5232",0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1
"375056",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5236",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55276",1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0
"5373",0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0
"5372",1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
"210",1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0
"60490",1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0
"79717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58510",1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
"153201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5634",0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0
"5631",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"221823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29968",0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1
"5723",0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1
"55312",1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0
"6888",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79896",1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1
"84076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7086",1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1
"8277",0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1
"27010",0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1
"7167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2582",1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0
"6675",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91373",0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0
"7390",0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
"8170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6563",1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0
"374569",0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1
"100507855",0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0
"55191",0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0
"132",1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0
"97",1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"98",0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"112611",1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0
"51005",1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0
"471",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"435",1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0
"171425",0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0
"10007",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
"132789",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2584",0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1
"2585",0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0
"2592",1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0
"5471",1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0
"84264",1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1
"3034",0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0
"144193",0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1
"2739",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3613",0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0
"3612",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8776",0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0
"2978",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4953",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5214",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5213",1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
"6569",1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1
"10050",1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1
"10568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5198",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
"113675",1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1
"7298",0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0
"131669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5973",1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0
"1635",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10560",0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0
"191",1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1
"10768",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"25874",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57198",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5205",0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0
"23250",0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1
"286410",0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1
"5243",0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0
"55856",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"7350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26027",1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
"10058",0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1
"51458",1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0
"948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10928",0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1
"1728",0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1
"2946",0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0
"125981",0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1
"55331",0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1
"340485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2760",0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0
"5660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57704",1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1
"4759",1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0
"10825",0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1
"7903",0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1
"5407",1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
"119548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221955",0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1
"9388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57104",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"3991",0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1
"747",1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
"8513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2170",0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0
"2171",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169",1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0
"6296",1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
"341392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154141",1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0
"51099",0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1
"253558",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"84513",0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0
"64748",1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0
"9890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9663",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"196051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79948",1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1
"23175",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64900",1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0
"85465",0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1
"122618",1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1
"201164",0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0
"23646",0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1
"590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91012",0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0
"204219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10715",1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
"253782",0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1
"29956",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79603",1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1
"56624",1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0
"55757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145173",0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1
"644974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56886",0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1
"152586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55830",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"170384",0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1
"283358",1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
"148789",0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1
"2526",0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1
"84750",1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1
"644378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55624",0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1
"83468",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"168391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338707",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"146664",0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
"360203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56983",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3703",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"124872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8473",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2529",0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0
"8702",1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1
"8707",1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0
"200810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84752",1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1
"201595",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140687",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"51228",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"284004",1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0
"79411",1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
"27090",0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0
"129807",1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
"2524",1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1
"2528",1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
"2527",1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1
"113612",0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0
"493869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64180",0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
"64174",0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0
"10728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11102",0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1
"91179",0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1
"10826",1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
"266740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3930",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4645",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3069",0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0
"4864",0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1
"285440",0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1
"79644",1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
"1646",0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
"51170",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51144",0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1
"8630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64834",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401494",0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1
"192286",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"201562",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"9200",0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1
"51495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"253017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9524",0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1
"283985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3995",0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1
"1155",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114571",1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1
"123096",1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1
"57016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55277",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"79707",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64122",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"9917",0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1
"79672",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"92370",0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0
"390928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93650",1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1
"139596",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"55066",0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
"283208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5033",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55256",0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0
"259307",1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0
"81894",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51312",0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0
"138639",0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1
"23203",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9896",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1
"374462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22908",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22876",0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1
"84814",0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
"51559",1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0
"29085",1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0
"64419",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"145553",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"51496",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8446",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9107",0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1
"23371",1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
"9108",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"55613",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"403313",0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1
"9562",0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1
"3705",1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"138429",0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1
"10170",1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1
"9249",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"220074",1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1
"1733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1735",1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1
"1734",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27284",0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0
"84274",1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1
"4297",0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
"55904",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55870",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79723",1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1
"79813",0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0
"387893",0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
"8085",0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58508",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
"9869",0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0
"9757",1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
"80854",0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0
"9739",0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1
"64754",0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0
"84444",0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1
"10919",1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0
"64324",0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1
"23067",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6839",1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1
"83852",0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0
"54904",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"84787",1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
"29072",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7468",0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0
"51111",0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1
"6419",1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1
"90701",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9789",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"28972",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60559",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57171",1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1
"4249",0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
"25834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
