"","GSM662182","GSM662183","GSM662190","GSM662212","GSM662213","GSM662214","GSM662215","GSM662216","GSM662217","GSM662218","GSM2086285","GSM2086286","GSM2086287","GSM2086288","GSM2086289","GSM2086290"
"154141",1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1
"51099",1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"253558",0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
"84513",0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
"64748",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
"9890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9663",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"196051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79948",1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0
"23175",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64900",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"85465",1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1
"122618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201164",1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
"23646",1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
"590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91012",0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1
"204219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10715",1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0
"253782",1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
"29956",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79603",0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0
"56624",0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"55757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145173",0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"644974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56886",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"152586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55830",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"170384",1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1
"283358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148789",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2526",1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
"84750",0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
"644378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55624",0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0
"83468",0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0
"168391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146664",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56983",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3703",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"124872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8473",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2529",1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
"8702",1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0
"8707",1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0
"200810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84752",0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
"201595",0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"140687",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"51228",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"284004",0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
"79411",1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"27090",1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0
"129807",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"2524",0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
"2528",0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
"2527",1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
"113612",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"493869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64180",1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0
"64174",0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
"10728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11102",1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"91179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10826",1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0
"266740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3930",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3069",0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1
"4864",1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1
"285440",0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"79644",0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0
"1646",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"51170",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51144",1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"8630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64834",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"401494",1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
"192286",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"201562",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9200",1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
"51495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"253017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9524",1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0
"283985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3995",1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1
"1155",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114571",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"123096",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"57016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55277",1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1
"79707",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64122",1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0
"9917",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79672",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92370",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
"390928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93650",1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1
"139596",0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"55066",0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1
"283208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5033",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8974",0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0
"58478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55256",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"259307",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"81894",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"51312",1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0
"138639",0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"23203",0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0
"9896",0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1
"374462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22908",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22876",0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1
"84814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51559",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
"29085",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"64419",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"145553",0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"51496",0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1
"8446",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9107",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23371",0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0
"9108",1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0
"55613",0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1
"403313",0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1
"9562",0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
"3705",1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1
"138429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10170",1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
"9249",0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"220074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1735",1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0
"1734",1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0
"6819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27284",0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"84274",0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
"4297",1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
"55904",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"55870",1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
"79723",1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0
"79813",1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
"387893",1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
"8085",1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0
"58508",1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1
"9869",0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0
"9757",0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
"80854",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"9739",1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
"64754",0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
"84444",1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0
"10919",1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
"64324",1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1
"23067",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6839",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83852",0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"54904",1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1
"84787",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"29072",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7468",1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0
"51111",0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
"6419",1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
"90701",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"9789",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"28972",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"60559",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57171",1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0
"4249",0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0
"25834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7837",1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1
"9677",1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0
"23262",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"26007",1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0
"158584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283209",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"23491",1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0
"221223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1208",1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
"55244",0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0
"146802",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"345274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116085",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"123688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56898",0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1
"51171",1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1
"84869",0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1
"51741",0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0
"10202",0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0
"1487",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93517",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"121214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10553",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100288072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374875",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"441282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85007",0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"250",1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
"251",1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
"123264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200931",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"10941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"518",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"498",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"516",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"522",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9551",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27109",0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1
"267020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"513",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"514",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"517",1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0
"521",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10632",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"506",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29796",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7381",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10975",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27089",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7384",1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"7386",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7388",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7385",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9016",1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1
"7351",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7352",1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
"4535",1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
"4540",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4541",1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1
"4729",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"126328",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"4717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4719",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4539",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4707",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4705",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4536",1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
"4713",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4538",1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
"4731",1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"4695",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4708",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4711",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4723",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4706",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4701",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4718",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4698",1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"4537",1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1
"55967",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"4728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4715",0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
"51079",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4714",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4720",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4712",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4722",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4704",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4694",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4702",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4709",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4725",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4710",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4697",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4726",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4716",0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"374291",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
"1345",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1340",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1329",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4514",1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1
"4513",1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1
"1327",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1351",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1349",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1346",1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1
"1347",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9377",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1337",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1350",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"125965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339",1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0
"170712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84701",0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
"4363",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146712",1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1
"10554",1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1
"240",1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1
"534",0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0
"8705",1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"570",0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
"622",0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0
"57818",0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0
"8647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124935",0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
"6531",1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0
"11000",0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1
"4758",0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1
"2618",1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
"2629",0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0
"7264",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"284098",1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1
"3163",1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
"7923",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"10723",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"201288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589",1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1
"9651",1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0
"8396",1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1
"8399",0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
"64711",1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"7366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9374",0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1
"93100",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"55229",0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1
"26063",0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0
"2880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65263",1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0
"8781",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"31",1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
"55750",0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1
"8644",0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0
"1066",1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0
"5446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4905",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4700",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4696",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"341947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
