"","GSM662182","GSM662183","GSM662190","GSM662212","GSM662213","GSM662214","GSM662215","GSM662216","GSM662217","GSM662218","GSM2086285","GSM2086286","GSM2086287","GSM2086288","GSM2086289","GSM2086290"
"4702",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4537",1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1
"4710",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4700",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4538",1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
"4708",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4709",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4715",0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
"4535",1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
"131669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79644",0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0
"5973",1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1
"4698",1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"55967",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"1646",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"4701",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4540",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1635",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"158160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10560",0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0
"4717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"374291",1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
"8630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4723",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"191",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10768",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51170",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51144",1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"83401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25874",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4720",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79993",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4697",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64834",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57198",1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0
"4725",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"201562",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5205",1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1
"51495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23250",1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0
"4706",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9200",1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0
"192286",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286410",1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
"401494",1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1
"5243",0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0
"55856",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9524",1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0
"54539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7350",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"253017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4716",0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
"283985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3995",1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1
"4536",1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
"26027",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"10058",0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
"1155",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4714",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4722",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123096",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"51079",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51458",1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
"948",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"114571",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1339",1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0
"57016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10928",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79707",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1728",0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0
"1345",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79672",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1329",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2946",1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1
"9917",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55331",0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1
"341947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55277",1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1
"125981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64122",1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0
"1327",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92370",1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
"4513",1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1
"2760",0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1
"1346",1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1
"93650",1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1
"5660",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"390928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57704",0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1
"4759",1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
"1347",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"139596",0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"1337",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55066",0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1
"4514",1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1
"10825",1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0
"283208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7903",1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0
"1351",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84701",0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
"5033",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1350",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8974",0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0
"4512",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"8513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55256",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259307",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"9377",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51312",1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0
"9167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1340",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57104",0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1
"81894",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1349",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29085",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5407",0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1
"9107",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22908",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"163404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3991",0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
"22876",0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1
"221955",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9896",0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1
"747",1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1
"51559",0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
"119548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9108",1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0
"84814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23371",0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0
"2167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2172",0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
"8446",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51496",0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1
"374462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169",1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
"403313",0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1
"23203",0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0
"2171",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"145553",0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"646480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170",0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1
"64419",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"54988",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"55613",0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1
"341392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138639",0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"9562",0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
"123876",1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0
"3705",1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1
"6296",0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0
"138429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348158",1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0
"344967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10170",1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
"9249",0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1
"220074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51099",1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0
"154141",1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1
"1733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253558",0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
"64748",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
"23175",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1735",1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0
"1734",1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0
"27284",0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"6819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84513",0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
"79948",1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0
"84274",0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
"9890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84787",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"79813",1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
"64900",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"9663",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9757",0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1
"196051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9869",0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0
"85465",1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1
"23646",1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
"122618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29072",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"201164",1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1
"590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80854",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"55750",0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1
"387893",1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
"84444",1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0
"4297",1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
"91012",0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1
"204219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10715",1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0
"58508",1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1
"253782",1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
"55870",1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
"29956",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10919",1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
"6839",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79603",0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0
"64324",1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1
"56624",0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"6419",1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0
"170384",1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1
"23067",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56886",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54904",1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1
"2526",1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
"152586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148789",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"200810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55624",0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0
"64754",0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
"56983",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79723",1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0
"644378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55904",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"644974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8702",1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0
"9739",1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
"8473",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55830",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7468",1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0
"3703",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83852",0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0
"8085",1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0
"283358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51111",0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
"55757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60559",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146664",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28972",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2529",1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
"360203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90701",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"9789",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57171",1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0
"4249",0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0
"25834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7837",1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1
"140687",1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"137902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9677",1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0
"23262",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"201595",0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"26007",1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0
"83468",0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0
"158584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84752",0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
"283209",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"145173",0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"23491",1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0
"124872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84750",0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
"221223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1066",1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0
"1208",1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
"146802",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"168391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55244",0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0
"345274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116085",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8707",1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0
"123688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51228",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51171",1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1
"284004",0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
"79411",1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"51741",0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0
"27090",1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0
"129807",1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"441282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524",0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1
"10202",0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0
"2527",1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
"10553",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"121214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374875",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"2528",0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
"113612",0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"56898",0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1
"493869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1487",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64174",0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
"100288072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64180",1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0
"93517",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"10728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84869",0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1
"340811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11102",1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
"85007",0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"250",1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0
"8644",0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0
"10826",1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0
"251",1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1
"266740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200931",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3930",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4864",1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1
"506",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3069",0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1
"10632",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"513",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"522",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9551",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"516",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"509",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"518",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27109",0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1
"514",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4905",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"517",1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0
"521",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"498",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"267020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27089",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10975",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7381",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
