"","GSM565276","GSM565277","GSM565278","GSM565279","GSM565280","GSM814482","GSM814483","GSM814484","GSM814485","GSM1070753","GSM1070754","GSM1070757","GSM1070758","GSM1070761","GSM1070762","GSM1215107","GSM1215109","GSM1215111","GSM1215113","GSM2080663","GSM2080664"
"2495",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9956",0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
"5947",0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
"9955",0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
"2512",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"29881",1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
"1727",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9953",0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1
"64711",1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
"949",1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1
"2350",1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1
"55501",0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
"51706",1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0
"3248",0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1
"51700",0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1
"166929",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"10587",1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0
"166012",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
"113189",0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
"56261",1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0
"50515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80347",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3658",0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1
"93034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84618",1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1
"411",1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
"203",1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0
"22978",1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"122481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100526794",1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0
"159",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51251",1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0
"23563",1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1
"122622",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
"10164",0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1
"353",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"11212",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"3251",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9435",0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
"1371",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"4166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56954",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1503",1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"9469",0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
"56474",0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
"8534",0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0
"1491",0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1
"5313",1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0
"92086",0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
"2987",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56548",1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
"5860",1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1
"9394",1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1
"728441",0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
"124975",0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1
"9453",0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1
"2686",1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0
"2023",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2027",1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0
"90161",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"91227",0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0
"2026",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
"102724197",0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
"266722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2799",0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1
"80308",1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
"10157",0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"118881",1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1
"5211",0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1
"7360",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2819",1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1
"3176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1757",0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1
"81537",0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1
"2597",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29926",1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
"2673",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9945",0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
"6652",1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
"29925",1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
"51557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"875",0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1
"6342",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2752",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1
"102724560",0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1
"1800",1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9056",1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0
"2762",1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1
"10558",0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
"2643",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"22934",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51292",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"55304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"766",0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0
"9517",0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
"2098",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8879",1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
"2766",0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
"771",1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1
"4284",0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0
"57571",0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1
"8869",0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
"362",1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1
"358",0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1
"8833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"641371",0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
"361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5538",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"56848",1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
"359",0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
"8877",1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
"3145",0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
"9374",1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
"11332",0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1
"586",0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0
"55825",0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0
"130752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51102",0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
"3615",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3614",0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55512",1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0
"55627",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"132158",1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1
"339221",0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1
"6609",1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
"641649",0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1
"4351",0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1
"23475",0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1
"6610",0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0
"100287639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259230",0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0
"93100",1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1
"441024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50484",1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0
"65220",0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1
"6241",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"116369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"389015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6240",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6553",0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0
"3156",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"284129",1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0
"2821",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5230",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79966",0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0
"5232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"375056",1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1
"10588",1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0
"5236",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26266",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0
"84890",1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"55276",1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
"6646",0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1
"5372",0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0
"6649",1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0
"55229",1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0
"5373",1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0
"79646",1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
"80025",1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0
"53354",1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0
"6648",0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0
"6647",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6697",1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1
"6611",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7263",1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1
"26275",0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0
"6723",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6713",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2222",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"210",0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0
"29920",1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0
"6715",1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0
"60490",0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0
"6716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"15",0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
"7389",0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
"58510",0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1
"1595",0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
"130367",1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1
"6532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10478",1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
"221823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23443",1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0
"5634",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6487",0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
"5631",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29968",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284111",1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
"8781",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"8435",0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0
"5723",1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1
"3988",0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1
"55312",1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1
"6888",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79896",0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1
"8277",1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1
"768",1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0
"84076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762",0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1
"765",1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1
"7086",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27010",0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0
"286016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10610",0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1
"23632",1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1
"7167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"760",0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0
"256435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2582",0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1
"30815",0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
"81849",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91373",0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1
"377677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1
"6675",1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1
"6556",0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0
"7390",1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
"6563",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8170",1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0
"6568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7779",1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1
"54020",1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1
"100507855",1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
"285440",1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0
"55191",1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0
"132",0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1
"97",0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0
"98",1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1
"112611",1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0
"51005",0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
"471",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"435",0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0
"171425",0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0
"132789",0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1
"10007",1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1
"2585",0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1
"2584",0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1
"2592",0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
"5471",0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
"84264",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
"3034",1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0
"144193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2739",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"8776",0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
"3612",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3613",0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
"2978",1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0
"4953",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"5213",0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0
"5214",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10050",1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1
"10786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"10246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6569",0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1
"10568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5198",1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0
"113675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7298",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"215",0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1
"5825",0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0
"641372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9045",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4017",0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0
"84105",1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0
"25830",0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1
"84569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4025",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"54995",0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0
"93492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1267",1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1
"10249",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1549",0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
"1580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1573",1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0
"29785",0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1
"199974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"260293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
