"","GSM2722357","GSM2722361","GSM2722365","GSM2722369","GSM2722373","GSM2722377","GSM2859422","GSM2859450","GSM2859479","GSM2859514","GSM3355220","GSM3355221","GSM3355222","GSM3355223","GSM3355224"
"8513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55256",1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
"5408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259307",1,1,1,0,1,0,1,0,0,1,1,1,0,0,0
"9377",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51312",1,0,1,0,1,0,0,0,0,1,0,1,1,0,1
"9167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1340",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57104",0,1,0,1,0,1,1,0,1,0,1,1,1,0,0
"81894",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1349",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"29085",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9388",1,0,1,0,1,0,0,0,0,0,1,1,0,0,1
"5407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9107",1,0,1,1,1,0,0,1,1,1,0,0,0,1,1
"22908",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"163404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3991",0,1,1,0,1,0,1,0,1,1,1,1,0,0,1
"22876",1,1,0,0,0,1,1,0,1,0,0,0,0,1,1
"221955",1,1,0,1,0,0,1,1,0,0,1,1,1,0,0
"5406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9896",0,1,0,1,1,1,0,1,1,1,0,1,1,1,1
"747",1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
"51559",1,0,0,0,1,1,0,0,1,0,1,0,0,1,1
"119548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9108",0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
"84814",0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
"23371",0,1,1,0,1,1,1,0,1,0,1,1,0,1,1
"2167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2172",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"8446",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"2173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51496",1,0,1,1,1,0,0,0,1,0,0,0,0,1,1
"374462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403313",0,0,1,1,0,0,0,1,1,0,0,1,0,1,0
"23203",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"2171",1,0,0,0,1,1,0,0,1,1,0,0,0,1,1
"145553",0,0,0,1,0,0,1,1,0,1,0,1,1,0,0
"646480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2170",0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
"64419",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55613",1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
"341392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138639",0,0,1,0,1,1,0,0,1,1,0,1,0,1,1
"9562",1,0,1,0,1,0,0,1,1,0,0,0,0,1,1
"123876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3705",1,1,0,0,1,1,1,0,1,0,1,1,0,0,0
"6296",0,0,1,1,0,0,0,0,1,1,0,1,1,0,0
"138429",0,0,1,1,0,0,0,0,1,1,0,1,0,1,0
"348158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344967",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"10170",1,1,0,0,0,1,0,1,0,0,1,1,1,0,0
"9249",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"220074",1,1,0,0,0,0,0,1,0,1,1,1,0,1,0
"51099",1,1,0,0,1,1,1,0,0,0,0,1,1,1,0
"154141",1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
"1733",0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
"253558",1,0,1,0,1,0,1,0,1,0,0,0,0,1,1
"64748",0,1,0,1,0,0,0,1,1,1,1,1,0,0,0
"23175",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1734",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"27284",0,0,0,1,0,0,0,0,1,1,0,0,1,0,1
"6819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84513",1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
"79948",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"84274",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"9890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84787",0,0,1,1,0,1,1,0,1,0,1,1,1,0,0
"79813",0,1,1,0,1,0,1,0,1,0,1,1,0,0,1
"64900",0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
"9663",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9757",0,1,0,1,0,0,0,1,1,1,1,1,0,0,1
"196051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9869",0,1,0,1,0,0,0,1,1,1,0,1,1,0,0
"85465",1,0,1,0,1,0,1,0,0,1,0,0,0,1,1
"23646",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"122618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29072",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"201164",1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
"590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80854",1,1,1,0,1,1,0,1,0,1,0,0,0,0,1
"55750",1,1,1,0,0,0,0,0,1,1,0,1,1,0,0
"387893",1,1,0,0,1,1,1,0,0,1,1,1,1,0,0
"84444",0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
"4297",0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
"91012",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"204219",0,1,1,1,0,0,1,1,0,1,1,0,0,0,0
"10715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58508",1,1,0,1,0,1,0,0,1,1,0,0,0,0,1
"253782",1,0,0,0,1,1,0,1,1,1,0,0,0,1,1
"55870",1,1,0,1,0,0,0,1,1,1,0,1,0,0,1
"29956",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10919",1,1,0,1,0,0,1,0,1,0,1,1,0,0,0
"6839",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79603",0,1,1,1,0,1,1,0,1,0,1,1,1,0,0
"64324",1,0,0,0,0,1,1,0,1,0,0,1,0,0,1
"56624",1,0,0,0,1,1,0,1,0,1,1,0,0,1,0
"6419",1,0,0,0,1,1,1,1,1,0,1,1,0,0,0
"170384",0,0,1,1,1,0,0,0,1,1,0,0,0,1,1
"23067",1,1,0,0,0,1,1,0,0,1,0,1,0,0,1
"56886",1,0,1,0,1,1,0,1,1,1,0,1,0,0,1
"54904",1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
"2526",1,0,0,0,1,0,0,1,1,0,0,1,0,0,1
"152586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148789",1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
"200810",1,1,0,0,0,1,1,0,0,0,1,1,0,1,0
"55624",1,1,0,0,1,1,0,0,1,0,1,1,0,0,0
"64754",1,0,0,1,0,1,1,0,0,0,0,1,1,0,0
"56983",1,0,1,1,1,0,0,1,1,0,0,0,0,1,1
"79723",1,0,1,0,1,1,1,0,1,0,0,0,0,1,1
"644378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55904",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"644974",1,0,1,1,0,0,1,0,0,1,0,0,1,1,0
"8702",1,0,1,0,0,1,1,0,1,0,0,0,0,1,1
"9739",1,1,0,0,1,1,1,0,1,0,1,1,0,0,0
"8473",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55830",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
"7468",1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
"3703",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83852",0,0,1,1,1,0,0,1,1,0,0,0,0,1,1
"8085",1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
"283358",1,0,1,0,1,1,0,0,1,0,1,1,0,0,1
"51111",1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
"55757",1,1,1,0,0,0,1,0,0,0,0,0,1,1,1
"60559",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"23478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146664",0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"28972",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2529",0,0,1,1,1,1,1,0,1,0,1,1,1,0,0
"360203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90701",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"9789",1,1,1,0,1,1,1,0,0,1,1,1,1,0,0
"57171",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"4249",1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
"25834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7837",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"140687",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"137902",1,0,0,1,0,1,1,0,1,0,0,0,1,0,0
"8708",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"9677",0,1,0,1,0,1,1,1,0,0,1,1,1,0,0
"23262",1,0,1,1,1,0,0,1,0,1,0,0,0,1,1
"201595",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26007",0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
"83468",0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
"158584",0,1,0,1,0,0,1,1,0,0,1,1,1,0,0
"84752",0,0,0,1,0,1,0,1,1,0,1,1,0,0,0
"283209",1,0,0,0,1,1,0,1,0,0,0,0,0,1,1
"145173",1,1,0,0,1,1,0,0,1,1,0,0,0,1,1
"23491",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
"124872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84750",1,0,1,0,1,0,1,1,1,0,0,1,0,0,1
"221223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338707",1,1,1,0,1,0,0,0,0,0,1,1,0,0,1
"1066",0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"1208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146802",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"168391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345274",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
"116085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8707",0,1,1,0,0,0,0,0,1,1,1,0,0,0,0
"123688",0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
"51228",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"51171",0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
"284004",0,0,1,1,0,1,1,0,1,0,1,1,1,0,0
"79411",0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
"51741",0,1,0,1,0,1,1,0,1,0,1,1,0,0,0
"27090",1,1,1,0,0,1,1,0,1,0,1,1,1,0,0
"129807",0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
"441282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2524",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"10202",1,1,0,0,0,1,1,1,1,1,0,1,1,0,0
"2527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10553",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"121214",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"374875",0,1,1,1,0,0,1,0,1,0,1,1,1,0,0
"2528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113612",1,1,0,1,0,0,0,0,1,1,0,1,0,1,1
"56898",0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
"493869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1487",1,1,1,0,0,0,1,1,0,1,1,1,0,0,1
"64174",0,1,1,1,0,0,1,0,1,0,1,1,1,0,0
"100288072",0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
"64180",1,0,1,1,0,1,0,1,0,0,0,1,1,0,0
"93517",0,1,0,1,1,0,1,0,1,1,1,0,0,1,1
"10728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84869",0,0,1,1,1,0,0,1,1,1,0,0,0,1,1
"340811",0,1,0,0,0,1,0,1,0,1,0,0,1,1,1
"91179",1,0,0,1,0,1,1,0,1,0,0,1,0,0,1
"133121",1,0,1,0,1,0,1,1,1,1,0,1,1,1,1
"11102",1,0,1,0,1,1,1,1,0,1,0,0,1,0,1
"85007",0,1,1,1,0,0,1,0,1,0,1,1,1,0,0
"250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8644",0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
"10826",0,0,0,0,1,1,0,1,1,0,1,0,1,0,0
"251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200931",1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
"3930",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123264",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4645",1,1,0,0,1,0,0,0,1,1,0,1,0,0,1
"5446",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"4864",1,0,1,1,0,0,0,0,1,1,0,1,1,0,1
"506",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3069",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10632",1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
"515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"513",1,1,1,0,1,1,1,0,1,0,1,1,1,0,0
"522",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"539",0,0,0,0,1,1,0,0,0,1,1,1,1,0,0
"9551",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"516",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"509",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"518",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27109",0,0,1,0,1,0,0,1,0,1,0,0,0,1,1
"514",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4905",0,0,0,1,0,1,0,0,1,1,0,0,1,1,1
"517",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"521",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"498",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"267020",0,0,1,0,1,1,0,1,0,0,1,0,0,1,1
"27089",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10975",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"7381",1,0,0,1,0,0,0,0,1,0,1,1,1,0,0
"4519",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
